stage,split,target,source,session_or_direction_index,heldout_class,semantic_permutation,start_index,initial_determinant,final_determinant,objective,gradient_norm,iterations,converged,near_optimal,stopping_criterion,actual_total_starts
A,F,2,4,1,feet,-1,2,1,0.9999999999999994,1.710930469239853,1.9159580263373943e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.11 seconds.",4
A,F,2,4,1,feet,-1,3,-1,-0.9999999999999957,1.7106284150145958,3.3910788207442665e-06,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A,A,2,4,1,feet,-1,0,1,1.000000000000003,2.361941395341116,2.7578512478822466e-08,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.22 seconds.",4
A,A,2,4,1,feet,-1,1,-1,-0.9999999999999931,2.362957423696989,6.718240723537983e-06,14,True,False,"Terminated - min grad norm reached after 14 iterations, 0.08 seconds.",4
A,A,2,4,1,feet,-1,2,1,1.0000000000000018,2.365934332863521,3.6067839087196664e-07,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.17 seconds.",4
A,A,2,4,1,feet,-1,3,-1,-0.9999999999999992,2.3644160683987643,1.286423722805931e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.14 seconds.",4
A,B,2,4,1,feet,-1,0,1,1.0000000000000084,1.2821884460136102,5.152795311028589e-06,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.14 seconds.",4
A,B,2,4,1,feet,-1,1,-1,-1.000000000000005,1.2835196775067512,8.32474333501438e-07,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.19 seconds.",4
A,B,2,4,1,feet,-1,2,-1,-0.9999999999999928,1.2825481489193433,4.407084243820906e-07,13,True,False,"Terminated - min grad norm reached after 13 iterations, 0.07 seconds.",4
A,B,2,4,1,feet,-1,3,1,1.0,1.2798331080458913,1.1796459864943876e-06,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.14 seconds.",4
A,F,2,4,1,tongue,-1,0,1,1.0000000000000067,1.119341359063053,1.1591665019443502e-06,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.23 seconds.",4
A,F,2,4,1,tongue,-1,1,-1,-1.0000000000000073,1.1197212295318688,4.5758313702341035e-07,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.23 seconds.",4
A,F,2,4,1,tongue,-1,2,1,1.000000000000002,1.125576597072526,2.1041236255490696e-06,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.16 seconds.",4
A,F,2,4,1,tongue,-1,3,-1,-1.0000000000000067,1.127824794179528,1.4071183532806004e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.15 seconds.",4
A,A,2,4,1,tongue,-1,0,-1,-1.0000000000000002,1.7193775718185234,2.876285673606328e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.11 seconds.",4
A,A,2,4,1,tongue,-1,1,1,0.9999999999999899,1.7183993908179924,9.319268180846002e-07,21,True,True,"Terminated - min grad norm reached after 21 iterations, 0.14 seconds.",4
A,A,2,4,1,tongue,-1,2,-1,-1.0000000000000089,1.7230818378361854,2.9115581346906463e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.18 seconds.",4
A,A,2,4,1,tongue,-1,3,1,1.0000000000000024,1.7299368867211773,6.247136238373989e-07,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.24 seconds.",4
A,B,2,4,1,tongue,-1,0,-1,-0.9999999999999959,0.7906477589102855,5.752206145642351e-08,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.20 seconds.",4
A,B,2,4,1,tongue,-1,1,1,1.0000000000000018,0.7940396267694705,7.706388528317536e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.19 seconds.",4
A,B,2,4,1,tongue,-1,2,1,0.9999999999999986,0.7867684568225176,7.5289319214998325e-06,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.10 seconds.",4
A,B,2,4,1,tongue,-1,3,-1,-1.0000000000000056,0.7911996337595071,4.774211440891999e-08,33,True,False,"Terminated - min grad norm reached after 33 iterations, 0.29 seconds.",4
A,F,2,5,0,left_hand,-1,0,-1,-0.9999999999999958,0.47002067477600035,2.8915411535255258e-06,25,True,True,"Terminated - min grad norm reached after 25 iterations, 0.21 seconds.",4
A,F,2,5,0,left_hand,-1,1,1,0.9999999999999887,0.4731840835979082,4.865926861081502e-06,34,True,False,"Terminated - min grad norm reached after 34 iterations, 0.22 seconds.",4
A,F,2,5,0,left_hand,-1,2,-1,-0.9999999999999996,0.4725390366205118,7.521428837114226e-07,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.09 seconds.",4
A,F,2,5,0,left_hand,-1,3,1,0.9999999999999976,0.471799172244881,2.6185444484980243e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.29 seconds.",4
A,A,2,5,0,left_hand,-1,0,-1,-1.0000000000000073,0.48970353115659526,8.551982455721569e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.14 seconds.",4
A,A,2,5,0,left_hand,-1,1,1,0.9999999999999947,0.48364622073673436,6.542126356703568e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.10 seconds.",4
A,A,2,5,0,left_hand,-1,2,1,1.0000000000000002,0.4831835868089719,9.716432021860335e-09,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.10 seconds.",4
A,A,2,5,0,left_hand,-1,3,-1,-1.000000000000003,0.482463957324459,2.7775651077119143e-07,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.12 seconds.",4
A,B,2,5,0,left_hand,-1,0,-1,-1.000000000000004,0.48074256080789446,6.344924272621945e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.07 seconds.",4
A,B,2,5,0,left_hand,-1,1,1,0.999999999999997,0.4902546852410351,7.595880591483363e-08,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.16 seconds.",4
A,B,2,5,0,left_hand,-1,2,1,1.0000000000000047,0.4857948851280737,9.876944932031851e-08,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.10 seconds.",4
A,B,2,5,0,left_hand,-1,3,-1,-0.999999999999996,0.48004991007291187,2.6684442610808393e-07,25,True,True,"Terminated - min grad norm reached after 25 iterations, 0.14 seconds.",4
A,F,2,5,0,right_hand,-1,0,1,1.0000000000000027,0.47831797452949687,3.641575852349309e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.23 seconds.",4
A,F,2,5,0,right_hand,-1,1,-1,-1.000000000000007,0.4811358176478685,1.2495667076663137e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.11 seconds.",4
A,F,2,5,0,right_hand,-1,2,-1,-0.9999999999999991,0.47634760807471704,6.98401716202262e-07,15,True,True,"Terminated - min grad norm reached after 15 iterations, 0.10 seconds.",4
A,F,2,5,0,right_hand,-1,3,1,0.9999999999999931,0.47750852262525706,2.1621302203298862e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.16 seconds.",4
A,A,2,5,0,right_hand,-1,0,1,0.9999999999999953,0.49548602633376737,5.369675376273015e-07,33,True,False,"Terminated - min grad norm reached after 33 iterations, 0.39 seconds.",4
A,A,2,5,0,right_hand,-1,1,-1,-1.000000000000002,0.491562262226718,6.570200865178391e-07,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.21 seconds.",4
A,A,2,5,0,right_hand,-1,2,-1,-1.0000000000000144,0.49509930263895685,5.755367731917044e-08,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.14 seconds.",4
A,A,2,5,0,right_hand,-1,3,1,0.9999999999999958,0.49979666091749814,7.397513891179132e-06,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.16 seconds.",4
A,B,2,5,0,right_hand,-1,0,-1,-1.0000000000000058,0.524753103465188,1.538818587027167e-07,31,True,False,"Terminated - min grad norm reached after 31 iterations, 0.23 seconds.",4
A,B,2,5,0,right_hand,-1,1,1,0.9999999999999959,0.5389424354450066,2.4364354572290903e-07,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.12 seconds.",4
A,B,2,5,0,right_hand,-1,2,-1,-0.9999999999999984,0.5218848573418391,4.949069244178381e-06,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.05 seconds.",4
A,B,2,5,0,right_hand,-1,3,1,0.999999999999999,0.5308018046944767,8.302990892382294e-07,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.15 seconds.",4
A,F,2,5,0,feet,-1,0,1,1.000000000000002,0.24377272764618907,6.530937603581152e-07,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.17 seconds.",4
A,F,2,5,0,feet,-1,1,-1,-0.9999999999999976,0.24377505543648625,1.3633328556803793e-07,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.18 seconds.",4
A,F,2,5,0,feet,-1,2,1,1.0000000000000073,0.2512485295965349,4.41947571720581e-07,37,True,False,"Terminated - min grad norm reached after 37 iterations, 0.27 seconds.",4
A,F,2,5,0,feet,-1,3,-1,-0.9999999999999912,0.24909283103304142,4.15798743735201e-08,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.17 seconds.",4
A,A,2,5,0,feet,-1,0,1,0.9999999999999982,0.2624195474087125,1.3573643641441144e-07,29,True,False,"Terminated - min grad norm reached after 29 iterations, 0.23 seconds.",4
A,A,2,5,0,feet,-1,1,-1,-1.0000000000000027,0.25837288176327977,7.978645404362993e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.11 seconds.",4
A,A,2,5,0,feet,-1,2,-1,-1.0000000000000064,0.25613203796811856,2.4400943697999434e-06,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.15 seconds.",4
A,A,2,5,0,feet,-1,3,1,0.9999999999999958,0.2653561776542687,4.3072459165665795e-08,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.07 seconds.",4
A,B,2,5,0,feet,-1,0,1,1.0000000000000002,0.37393532032690757,7.86176392766602e-08,29,True,False,"Terminated - min grad norm reached after 29 iterations, 0.30 seconds.",4
A,B,2,5,0,feet,-1,1,-1,-0.9999999999999922,0.3742014564805859,7.584951947945041e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.13 seconds.",4
A,B,2,5,0,feet,-1,2,1,1.0000000000000002,0.3674308234272583,8.547882139968031e-07,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.15 seconds.",4
A,B,2,5,0,feet,-1,3,-1,-0.9999999999999983,0.3665065477726742,3.92646310471452e-06,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.08 seconds.",4
A,F,2,5,0,tongue,-1,0,-1,-1.0000000000000018,0.3602826016394216,4.307533331154779e-06,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.16 seconds.",4
A,F,2,5,0,tongue,-1,1,1,1.000000000000004,0.36231265750422165,2.926116620097946e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.20 seconds.",4
A,F,2,5,0,tongue,-1,2,1,0.9999999999999941,0.3602253870331915,3.916892209848556e-06,31,True,False,"Terminated - min grad norm reached after 31 iterations, 0.45 seconds.",4
A,F,2,5,0,tongue,-1,3,-1,-1.0000000000000018,0.35575503240941253,4.367113180371041e-06,29,True,True,"Terminated - min grad norm reached after 29 iterations, 0.29 seconds.",4
A,A,2,5,0,tongue,-1,0,1,1.0000000000000049,0.42939414056898867,2.7025566702736763e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.12 seconds.",4
A,A,2,5,0,tongue,-1,1,-1,-1.0000000000000013,0.4292265888421781,1.7763908970558427e-07,30,True,True,"Terminated - min grad norm reached after 30 iterations, 0.24 seconds.",4
A,A,2,5,0,tongue,-1,2,1,1.0000000000000073,0.43029161948163475,8.959263089008055e-08,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.16 seconds.",4
A,A,2,5,0,tongue,-1,3,-1,-1.0000000000000047,0.43053328029227333,1.1177043353393947e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.13 seconds.",4
A,B,2,5,0,tongue,-1,0,1,1.0000000000000107,0.3589968415748254,6.875369092429193e-09,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.08 seconds.",4
A,B,2,5,0,tongue,-1,1,-1,-0.9999999999999982,0.34864464932784417,1.9009933789866517e-06,32,True,True,"Terminated - min grad norm reached after 32 iterations, 0.24 seconds.",4
A,B,2,5,0,tongue,-1,2,1,1.0000000000000024,0.36343331430040826,5.006117114166211e-07,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.16 seconds.",4
A,B,2,5,0,tongue,-1,3,-1,-1.0000000000000087,0.3648244820769983,9.341186010335473e-08,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.13 seconds.",4
A,F,2,5,1,left_hand,-1,0,-1,-1.0000000000000049,0.3407333318098457,3.778408138542171e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.19 seconds.",4
A,F,2,5,1,left_hand,-1,1,1,1.0000000000000022,0.3409534557672568,8.143849017181298e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.17 seconds.",4
A,F,2,5,1,left_hand,-1,2,1,1.0000000000000089,0.3411345695533427,4.673458910408571e-08,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.17 seconds.",4
A,F,2,5,1,left_hand,-1,3,-1,-1.0000000000000064,0.34033827354040685,5.601589319577879e-06,21,True,True,"Terminated - min grad norm reached after 21 iterations, 0.13 seconds.",4
A,A,2,5,1,left_hand,-1,0,-1,-1.0,0.40983362081083885,8.054353417799079e-08,23,True,True,"Terminated - min grad norm reached after 23 iterations, 0.15 seconds.",4
A,A,2,5,1,left_hand,-1,1,1,1.0000000000000067,0.4139292953353807,2.1889847093229267e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.09 seconds.",4
A,A,2,5,1,left_hand,-1,2,1,1.0000000000000049,0.41274221589565907,5.328447725206284e-07,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.17 seconds.",4
A,A,2,5,1,left_hand,-1,3,-1,-1.0000000000000038,0.4158489234092037,2.6953305987175166e-06,14,True,False,"Terminated - min grad norm reached after 14 iterations, 0.11 seconds.",4
A,B,2,5,1,left_hand,-1,0,1,1.0000000000000029,0.42638923339155876,1.6752911519739813e-08,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.11 seconds.",4
A,B,2,5,1,left_hand,-1,1,-1,-1.0000000000000029,0.4279190195254277,5.625038276859058e-07,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.19 seconds.",4
A,B,2,5,1,left_hand,-1,2,-1,-1.0000000000000009,0.4315013407801274,6.441614701747063e-07,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.25 seconds.",4
A,B,2,5,1,left_hand,-1,3,1,1.0000000000000033,0.4299280922709291,7.375227740489408e-08,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.18 seconds.",4
A,F,2,5,1,right_hand,-1,0,1,0.999999999999999,0.4463063010167221,7.115822710363906e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.14 seconds.",4
A,F,2,5,1,right_hand,-1,1,-1,-1.0000000000000053,0.4454338602456134,7.219418762970431e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.17 seconds.",4
A,F,2,5,1,right_hand,-1,2,1,0.9999999999999984,0.4437926560769354,8.590813017517087e-07,33,True,False,"Terminated - min grad norm reached after 33 iterations, 0.25 seconds.",4
A,F,2,5,1,right_hand,-1,3,-1,-1.000000000000007,0.44282186348865277,6.09111871587766e-08,27,True,True,"Terminated - min grad norm reached after 27 iterations, 0.23 seconds.",4
A,A,2,5,1,right_hand,-1,0,1,0.9999999999999962,0.6152482395993845,4.8348855770936104e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.10 seconds.",4
A,A,2,5,1,right_hand,-1,1,-1,-1.0000000000000013,0.6153611095263662,1.320313584197883e-06,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.19 seconds.",4
A,A,2,5,1,right_hand,-1,2,-1,-0.999999999999995,0.6059671882988034,1.7689513981075033e-06,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.13 seconds.",4
A,A,2,5,1,right_hand,-1,3,1,0.9999999999999979,0.6079500543154525,6.930336910903932e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.21 seconds.",4
A,B,2,5,1,right_hand,-1,0,1,0.999999999999998,0.44730797466583255,2.2707448693119266e-07,14,True,False,"Terminated - min grad norm reached after 14 iterations, 0.12 seconds.",4
A,B,2,5,1,right_hand,-1,1,-1,-0.9999999999999958,0.44609077247202417,7.816770054445905e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.12 seconds.",4
A,B,2,5,1,right_hand,-1,2,-1,-1.0000000000000042,0.44905682685633386,3.990618398336396e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A,B,2,5,1,right_hand,-1,3,1,1.0000000000000004,0.4445110988969599,6.394220134233971e-08,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.13 seconds.",4
A,F,2,5,1,feet,-1,0,-1,-1.000000000000001,0.3833644362214804,8.922308562050274e-06,14,True,False,"Terminated - min grad norm reached after 14 iterations, 0.07 seconds.",4
A,F,2,5,1,feet,-1,1,1,1.0,0.38401743091458496,1.0930038993879633e-06,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.13 seconds.",4
A,F,2,5,1,feet,-1,2,-1,-0.9999999999999982,0.3808664594461246,8.206554283803167e-06,25,True,True,"Terminated - min grad norm reached after 25 iterations, 0.23 seconds.",4
A,F,2,5,1,feet,-1,3,1,1.0000000000000064,0.3809117873428234,5.244920679617771e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.14 seconds.",4
A,A,2,5,1,feet,-1,0,-1,-1.0000000000000062,0.5161784569426733,1.1089901593051165e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.09 seconds.",4
A,A,2,5,1,feet,-1,1,1,0.9999999999999962,0.5126863598005814,4.1621734634837037e-07,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.10 seconds.",4
A,A,2,5,1,feet,-1,2,1,0.999999999999996,0.5098476050272753,4.452879990446828e-06,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.12 seconds.",4
A,A,2,5,1,feet,-1,3,-1,-1.000000000000001,0.515001440982785,3.337786635823682e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.09 seconds.",4
A,B,2,5,1,feet,-1,0,1,1.0000000000000033,0.380187643970454,6.093774484329426e-06,31,True,False,"Terminated - min grad norm reached after 31 iterations, 0.20 seconds.",4
A,B,2,5,1,feet,-1,1,-1,-0.999999999999998,0.38477501199353026,2.355868950269539e-06,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.13 seconds.",4
A,B,2,5,1,feet,-1,2,-1,-0.9999999999999977,0.3787856605555896,1.2616775719503348e-07,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.10 seconds.",4
