sample_index,subject,session,run,class_label,event_code,event_sample,trial_start_sample,trial_start_time_seconds,cue_sample,cue_time_seconds,annotation_duration_seconds,available_precue_samples_from_trial_start,available_postcue_samples_to_run_end,baseline_start_sample,baseline_stop_sample,post_start_sample,post_stop_sample,baseline_samples,post_samples,local_samples,sfreq,run_n_times,run_first_samp,trial_id,run_trial_id,trial_uid
1049,2,1test,3,feet,3,82641,82641,330.564,83141,332.564,4.0,500,13594,82891,83141,83141,84141,250,1000,200,250.0,96735,0,186,42,S02_1test_T186
1050,2,1test,3,feet,3,84631,84631,338.524,85131,340.524,4.0,500,11604,84881,85131,85131,86131,250,1000,200,250.0,96735,0,187,43,S02_1test_T187
1051,2,1test,3,feet,3,86750,86750,347.0,87250,349.0,4.0,500,9485,87000,87250,87250,88250,250,1000,200,250.0,96735,0,188,44,S02_1test_T188
1052,2,1test,3,feet,3,88656,88656,354.624,89156,356.624,4.0,500,7579,88906,89156,89156,90156,250,1000,200,250.0,96735,0,189,45,S02_1test_T189
1053,2,1test,3,left_hand,1,90584,90584,362.336,91084,364.336,4.0,500,5651,90834,91084,91084,92084,250,1000,200,250.0,96735,0,190,46,S02_1test_T190
1054,2,1test,3,right_hand,2,92698,92698,370.792,93198,372.792,4.0,500,3537,92948,93198,93198,94198,250,1000,200,250.0,96735,0,191,47,S02_1test_T191
1055,2,1test,3,left_hand,1,94757,94757,379.028,95257,381.028,4.0,500,1478,95007,95257,95257,96257,250,1000,200,250.0,96735,0,192,48,S02_1test_T192
1056,2,1test,4,right_hand,2,250,250,1.0,750,3.0,4.0,500,95985,500,750,750,1750,250,1000,200,250.0,96735,0,193,1,S02_1test_T193
1057,2,1test,4,left_hand,1,2253,2253,9.012,2753,11.012,4.0,500,93982,2503,2753,2753,3753,250,1000,200,250.0,96735,0,194,2,S02_1test_T194
1058,2,1test,4,left_hand,1,4171,4171,16.684,4671,18.684,4.0,500,92064,4421,4671,4671,5671,250,1000,200,250.0,96735,0,195,3,S02_1test_T195
1059,2,1test,4,feet,3,6123,6123,24.492,6623,26.492,4.0,500,90112,6373,6623,6623,7623,250,1000,200,250.0,96735,0,196,4,S02_1test_T196
1060,2,1test,4,feet,3,8131,8131,32.524,8631,34.524,4.0,500,88104,8381,8631,8631,9631,250,1000,200,250.0,96735,0,197,5,S02_1test_T197
1061,2,1test,4,right_hand,2,10242,10242,40.968,10742,42.968,4.0,500,85993,10492,10742,10742,11742,250,1000,200,250.0,96735,0,198,6,S02_1test_T198
1062,2,1test,4,feet,3,12159,12159,48.636,12659,50.636,4.0,500,84076,12409,12659,12659,13659,250,1000,200,250.0,96735,0,199,7,S02_1test_T199
1063,2,1test,4,tongue,4,14209,14209,56.836,14709,58.836,4.0,500,82026,14459,14709,14709,15709,250,1000,200,250.0,96735,0,200,8,S02_1test_T200
1064,2,1test,4,left_hand,1,16140,16140,64.56,16640,66.56,4.0,500,80095,16390,16640,16640,17640,250,1000,200,250.0,96735,0,201,9,S02_1test_T201
1065,2,1test,4,tongue,4,18138,18138,72.552,18638,74.552,4.0,500,78097,18388,18638,18638,19638,250,1000,200,250.0,96735,0,202,10,S02_1test_T202
1066,2,1test,4,left_hand,1,20044,20044,80.176,20544,82.176,4.0,500,76191,20294,20544,20544,21544,250,1000,200,250.0,96735,0,203,11,S02_1test_T203
1067,2,1test,4,left_hand,1,21939,21939,87.756,22439,89.756,4.0,500,74296,22189,22439,22439,23439,250,1000,200,250.0,96735,0,204,12,S02_1test_T204
1068,2,1test,4,right_hand,2,23911,23911,95.644,24411,97.644,4.0,500,72324,24161,24411,24411,25411,250,1000,200,250.0,96735,0,205,13,S02_1test_T205
1069,2,1test,4,tongue,4,25855,25855,103.42,26355,105.42,4.0,500,70380,26105,26355,26355,27355,250,1000,200,250.0,96735,0,206,14,S02_1test_T206
1070,2,1test,4,feet,3,27822,27822,111.288,28322,113.288,4.0,500,68413,28072,28322,28322,29322,250,1000,200,250.0,96735,0,207,15,S02_1test_T207
1071,2,1test,4,right_hand,2,29942,29942,119.768,30442,121.768,4.0,500,66293,30192,30442,30442,31442,250,1000,200,250.0,96735,0,208,16,S02_1test_T208
1072,2,1test,4,tongue,4,31950,31950,127.8,32450,129.8,4.0,500,64285,32200,32450,32450,33450,250,1000,200,250.0,96735,0,209,17,S02_1test_T209
1073,2,1test,4,feet,3,34016,34016,136.064,34516,138.064,4.0,500,62219,34266,34516,34516,35516,250,1000,200,250.0,96735,0,210,18,S02_1test_T210
1074,2,1test,4,tongue,4,36052,36052,144.208,36552,146.208,4.0,500,60183,36302,36552,36552,37552,250,1000,200,250.0,96735,0,211,19,S02_1test_T211
1075,2,1test,4,feet,3,38118,38118,152.472,38618,154.472,4.0,500,58117,38368,38618,38618,39618,250,1000,200,250.0,96735,0,212,20,S02_1test_T212
1076,2,1test,4,tongue,4,40188,40188,160.752,40688,162.752,4.0,500,56047,40438,40688,40688,41688,250,1000,200,250.0,96735,0,213,21,S02_1test_T213
1077,2,1test,4,right_hand,2,42268,42268,169.072,42768,171.072,4.0,500,53967,42518,42768,42768,43768,250,1000,200,250.0,96735,0,214,22,S02_1test_T214
1078,2,1test,4,right_hand,2,44180,44180,176.72,44680,178.72,4.0,500,52055,44430,44680,44680,45680,250,1000,200,250.0,96735,0,215,23,S02_1test_T215
1079,2,1test,4,tongue,4,46211,46211,184.844,46711,186.844,4.0,500,50024,46461,46711,46711,47711,250,1000,200,250.0,96735,0,216,24,S02_1test_T216
1080,2,1test,4,left_hand,1,48164,48164,192.656,48664,194.656,4.0,500,48071,48414,48664,48664,49664,250,1000,200,250.0,96735,0,217,25,S02_1test_T217
1081,2,1test,4,right_hand,2,50125,50125,200.5,50625,202.5,4.0,500,46110,50375,50625,50625,51625,250,1000,200,250.0,96735,0,218,26,S02_1test_T218
1082,2,1test,4,right_hand,2,52229,52229,208.916,52729,210.916,4.0,500,44006,52479,52729,52729,53729,250,1000,200,250.0,96735,0,219,27,S02_1test_T219
1083,2,1test,4,right_hand,2,54233,54233,216.932,54733,218.932,4.0,500,42002,54483,54733,54733,55733,250,1000,200,250.0,96735,0,220,28,S02_1test_T220
1084,2,1test,4,feet,3,56208,56208,224.832,56708,226.832,4.0,500,40027,56458,56708,56708,57708,250,1000,200,250.0,96735,0,221,29,S02_1test_T221
1085,2,1test,4,tongue,4,58234,58234,232.936,58734,234.936,4.0,500,38001,58484,58734,58734,59734,250,1000,200,250.0,96735,0,222,30,S02_1test_T222
1086,2,1test,4,left_hand,1,60305,60305,241.22,60805,243.22,4.0,500,35930,60555,60805,60805,61805,250,1000,200,250.0,96735,0,223,31,S02_1test_T223
1087,2,1test,4,tongue,4,62412,62412,249.648,62912,251.648,4.0,500,33823,62662,62912,62912,63912,250,1000,200,250.0,96735,0,224,32,S02_1test_T224
1088,2,1test,4,left_hand,1,64504,64504,258.016,65004,260.016,4.0,500,31731,64754,65004,65004,66004,250,1000,200,250.0,96735,0,225,33,S02_1test_T225
1089,2,1test,4,feet,3,66595,66595,266.38,67095,268.38,4.0,500,29640,66845,67095,67095,68095,250,1000,200,250.0,96735,0,226,34,S02_1test_T226
1090,2,1test,4,left_hand,1,68638,68638,274.552,69138,276.552,4.0,500,27597,68888,69138,69138,70138,250,1000,200,250.0,96735,0,227,35,S02_1test_T227
1091,2,1test,4,tongue,4,70702,70702,282.808,71202,284.808,4.0,500,25533,70952,71202,71202,72202,250,1000,200,250.0,96735,0,228,36,S02_1test_T228
1092,2,1test,4,left_hand,1,72722,72722,290.888,73222,292.888,4.0,500,23513,72972,73222,73222,74222,250,1000,200,250.0,96735,0,229,37,S02_1test_T229
1093,2,1test,4,feet,3,74694,74694,298.776,75194,300.776,4.0,500,21541,74944,75194,75194,76194,250,1000,200,250.0,96735,0,230,38,S02_1test_T230
1094,2,1test,4,left_hand,1,76657,76657,306.628,77157,308.628,4.0,500,19578,76907,77157,77157,78157,250,1000,200,250.0,96735,0,231,39,S02_1test_T231
1095,2,1test,4,right_hand,2,78582,78582,314.328,79082,316.328,4.0,500,17653,78832,79082,79082,80082,250,1000,200,250.0,96735,0,232,40,S02_1test_T232
1096,2,1test,4,feet,3,80663,80663,322.652,81163,324.652,4.0,500,15572,80913,81163,81163,82163,250,1000,200,250.0,96735,0,233,41,S02_1test_T233
1097,2,1test,4,feet,3,82641,82641,330.564,83141,332.564,4.0,500,13594,82891,83141,83141,84141,250,1000,200,250.0,96735,0,234,42,S02_1test_T234
1098,2,1test,4,tongue,4,84631,84631,338.524,85131,340.524,4.0,500,11604,84881,85131,85131,86131,250,1000,200,250.0,96735,0,235,43,S02_1test_T235
1099,2,1test,4,left_hand,1,86750,86750,347.0,87250,349.0,4.0,500,9485,87000,87250,87250,88250,250,1000,200,250.0,96735,0,236,44,S02_1test_T236
1100,2,1test,4,right_hand,2,88656,88656,354.624,89156,356.624,4.0,500,7579,88906,89156,89156,90156,250,1000,200,250.0,96735,0,237,45,S02_1test_T237
1101,2,1test,4,tongue,4,90584,90584,362.336,91084,364.336,4.0,500,5651,90834,91084,91084,92084,250,1000,200,250.0,96735,0,238,46,S02_1test_T238
1102,2,1test,4,right_hand,2,92698,92698,370.792,93198,372.792,4.0,500,3537,92948,93198,93198,94198,250,1000,200,250.0,96735,0,239,47,S02_1test_T239
1103,2,1test,4,feet,3,94757,94757,379.028,95257,381.028,4.0,500,1478,95007,95257,95257,96257,250,1000,200,250.0,96735,0,240,48,S02_1test_T240
1104,2,1test,5,feet,3,250,250,1.0,750,3.0,4.0,500,95985,500,750,750,1750,250,1000,200,250.0,96735,0,241,1,S02_1test_T241
1105,2,1test,5,left_hand,1,2253,2253,9.012,2753,11.012,4.0,500,93982,2503,2753,2753,3753,250,1000,200,250.0,96735,0,242,2,S02_1test_T242
1106,2,1test,5,tongue,4,4171,4171,16.684,4671,18.684,4.0,500,92064,4421,4671,4671,5671,250,1000,200,250.0,96735,0,243,3,S02_1test_T243
1107,2,1test,5,right_hand,2,6123,6123,24.492,6623,26.492,4.0,500,90112,6373,6623,6623,7623,250,1000,200,250.0,96735,0,244,4,S02_1test_T244
1108,2,1test,5,tongue,4,8131,8131,32.524,8631,34.524,4.0,500,88104,8381,8631,8631,9631,250,1000,200,250.0,96735,0,245,5,S02_1test_T245
1109,2,1test,5,left_hand,1,10242,10242,40.968,10742,42.968,4.0,500,85993,10492,10742,10742,11742,250,1000,200,250.0,96735,0,246,6,S02_1test_T246
1110,2,1test,5,left_hand,1,12159,12159,48.636,12659,50.636,4.0,500,84076,12409,12659,12659,13659,250,1000,200,250.0,96735,0,247,7,S02_1test_T247
1111,2,1test,5,feet,3,14209,14209,56.836,14709,58.836,4.0,500,82026,14459,14709,14709,15709,250,1000,200,250.0,96735,0,248,8,S02_1test_T248
1112,2,1test,5,feet,3,16140,16140,64.56,16640,66.56,4.0,500,80095,16390,16640,16640,17640,250,1000,200,250.0,96735,0,249,9,S02_1test_T249
1113,2,1test,5,right_hand,2,18138,18138,72.552,18638,74.552,4.0,500,78097,18388,18638,18638,19638,250,1000,200,250.0,96735,0,250,10,S02_1test_T250
1114,2,1test,5,tongue,4,20044,20044,80.176,20544,82.176,4.0,500,76191,20294,20544,20544,21544,250,1000,200,250.0,96735,0,251,11,S02_1test_T251
1115,2,1test,5,right_hand,2,21939,21939,87.756,22439,89.756,4.0,500,74296,22189,22439,22439,23439,250,1000,200,250.0,96735,0,252,12,S02_1test_T252
1116,2,1test,5,right_hand,2,23911,23911,95.644,24411,97.644,4.0,500,72324,24161,24411,24411,25411,250,1000,200,250.0,96735,0,253,13,S02_1test_T253
1117,2,1test,5,left_hand,1,25855,25855,103.42,26355,105.42,4.0,500,70380,26105,26355,26355,27355,250,1000,200,250.0,96735,0,254,14,S02_1test_T254
1118,2,1test,5,right_hand,2,27822,27822,111.288,28322,113.288,4.0,500,68413,28072,28322,28322,29322,250,1000,200,250.0,96735,0,255,15,S02_1test_T255
1119,2,1test,5,tongue,4,29942,29942,119.768,30442,121.768,4.0,500,66293,30192,30442,30442,31442,250,1000,200,250.0,96735,0,256,16,S02_1test_T256
1120,2,1test,5,tongue,4,31950,31950,127.8,32450,129.8,4.0,500,64285,32200,32450,32450,33450,250,1000,200,250.0,96735,0,257,17,S02_1test_T257
1121,2,1test,5,right_hand,2,34016,34016,136.064,34516,138.064,4.0,500,62219,34266,34516,34516,35516,250,1000,200,250.0,96735,0,258,18,S02_1test_T258
1122,2,1test,5,right_hand,2,36052,36052,144.208,36552,146.208,4.0,500,60183,36302,36552,36552,37552,250,1000,200,250.0,96735,0,259,19,S02_1test_T259
1123,2,1test,5,right_hand,2,38118,38118,152.472,38618,154.472,4.0,500,58117,38368,38618,38618,39618,250,1000,200,250.0,96735,0,260,20,S02_1test_T260
1124,2,1test,5,right_hand,2,40188,40188,160.752,40688,162.752,4.0,500,56047,40438,40688,40688,41688,250,1000,200,250.0,96735,0,261,21,S02_1test_T261
1125,2,1test,5,tongue,4,42268,42268,169.072,42768,171.072,4.0,500,53967,42518,42768,42768,43768,250,1000,200,250.0,96735,0,262,22,S02_1test_T262
1126,2,1test,5,tongue,4,44180,44180,176.72,44680,178.72,4.0,500,52055,44430,44680,44680,45680,250,1000,200,250.0,96735,0,263,23,S02_1test_T263
1127,2,1test,5,feet,3,46211,46211,184.844,46711,186.844,4.0,500,50024,46461,46711,46711,47711,250,1000,200,250.0,96735,0,264,24,S02_1test_T264
1128,2,1test,5,tongue,4,48164,48164,192.656,48664,194.656,4.0,500,48071,48414,48664,48664,49664,250,1000,200,250.0,96735,0,265,25,S02_1test_T265
1129,2,1test,5,left_hand,1,50125,50125,200.5,50625,202.5,4.0,500,46110,50375,50625,50625,51625,250,1000,200,250.0,96735,0,266,26,S02_1test_T266
1130,2,1test,5,right_hand,2,52229,52229,208.916,52729,210.916,4.0,500,44006,52479,52729,52729,53729,250,1000,200,250.0,96735,0,267,27,S02_1test_T267
1131,2,1test,5,feet,3,54233,54233,216.932,54733,218.932,4.0,500,42002,54483,54733,54733,55733,250,1000,200,250.0,96735,0,268,28,S02_1test_T268
1132,2,1test,5,right_hand,2,56208,56208,224.832,56708,226.832,4.0,500,40027,56458,56708,56708,57708,250,1000,200,250.0,96735,0,269,29,S02_1test_T269
1133,2,1test,5,left_hand,1,58234,58234,232.936,58734,234.936,4.0,500,38001,58484,58734,58734,59734,250,1000,200,250.0,96735,0,270,30,S02_1test_T270
1134,2,1test,5,tongue,4,60305,60305,241.22,60805,243.22,4.0,500,35930,60555,60805,60805,61805,250,1000,200,250.0,96735,0,271,31,S02_1test_T271
1135,2,1test,5,left_hand,1,62412,62412,249.648,62912,251.648,4.0,500,33823,62662,62912,62912,63912,250,1000,200,250.0,96735,0,272,32,S02_1test_T272
1136,2,1test,5,tongue,4,64504,64504,258.016,65004,260.016,4.0,500,31731,64754,65004,65004,66004,250,1000,200,250.0,96735,0,273,33,S02_1test_T273
1137,2,1test,5,left_hand,1,66595,66595,266.38,67095,268.38,4.0,500,29640,66845,67095,67095,68095,250,1000,200,250.0,96735,0,274,34,S02_1test_T274
1138,2,1test,5,left_hand,1,68638,68638,274.552,69138,276.552,4.0,500,27597,68888,69138,69138,70138,250,1000,200,250.0,96735,0,275,35,S02_1test_T275
1139,2,1test,5,left_hand,1,70702,70702,282.808,71202,284.808,4.0,500,25533,70952,71202,71202,72202,250,1000,200,250.0,96735,0,276,36,S02_1test_T276
1140,2,1test,5,left_hand,1,72722,72722,290.888,73222,292.888,4.0,500,23513,72972,73222,73222,74222,250,1000,200,250.0,96735,0,277,37,S02_1test_T277
1141,2,1test,5,feet,3,74694,74694,298.776,75194,300.776,4.0,500,21541,74944,75194,75194,76194,250,1000,200,250.0,96735,0,278,38,S02_1test_T278
1142,2,1test,5,feet,3,76657,76657,306.628,77157,308.628,4.0,500,19578,76907,77157,77157,78157,250,1000,200,250.0,96735,0,279,39,S02_1test_T279
1143,2,1test,5,tongue,4,78582,78582,314.328,79082,316.328,4.0,500,17653,78832,79082,79082,80082,250,1000,200,250.0,96735,0,280,40,S02_1test_T280
1144,2,1test,5,right_hand,2,80663,80663,322.652,81163,324.652,4.0,500,15572,80913,81163,81163,82163,250,1000,200,250.0,96735,0,281,41,S02_1test_T281
1145,2,1test,5,feet,3,82641,82641,330.564,83141,332.564,4.0,500,13594,82891,83141,83141,84141,250,1000,200,250.0,96735,0,282,42,S02_1test_T282
1146,2,1test,5,feet,3,84631,84631,338.524,85131,340.524,4.0,500,11604,84881,85131,85131,86131,250,1000,200,250.0,96735,0,283,43,S02_1test_T283
1147,2,1test,5,feet,3,86750,86750,347.0,87250,349.0,4.0,500,9485,87000,87250,87250,88250,250,1000,200,250.0,96735,0,284,44,S02_1test_T284
1148,2,1test,5,tongue,4,88656,88656,354.624,89156,356.624,4.0,500,7579,88906,89156,89156,90156,250,1000,200,250.0,96735,0,285,45,S02_1test_T285
1149,2,1test,5,feet,3,90584,90584,362.336,91084,364.336,4.0,500,5651,90834,91084,91084,92084,250,1000,200,250.0,96735,0,286,46,S02_1test_T286
1150,2,1test,5,left_hand,1,92698,92698,370.792,93198,372.792,4.0,500,3537,92948,93198,93198,94198,250,1000,200,250.0,96735,0,287,47,S02_1test_T287
1151,2,1test,5,feet,3,94757,94757,379.028,95257,381.028,4.0,500,1478,95007,95257,95257,96257,250,1000,200,250.0,96735,0,288,48,S02_1test_T288
1152,3,0train,0,left_hand,1,250,250,1.0,750,3.0,4.0,500,95985,500,750,750,1750,250,1000,200,250.0,96735,0,1,1,S03_0train_T001
1153,3,0train,0,right_hand,2,2253,2253,9.012,2753,11.012,4.0,500,93982,2503,2753,2753,3753,250,1000,200,250.0,96735,0,2,2,S03_0train_T002
1154,3,0train,0,right_hand,2,4171,4171,16.684,4671,18.684,4.0,500,92064,4421,4671,4671,5671,250,1000,200,250.0,96735,0,3,3,S03_0train_T003
1155,3,0train,0,left_hand,1,6123,6123,24.492,6623,26.492,4.0,500,90112,6373,6623,6623,7623,250,1000,200,250.0,96735,0,4,4,S03_0train_T004
1156,3,0train,0,right_hand,2,8131,8131,32.524,8631,34.524,4.0,500,88104,8381,8631,8631,9631,250,1000,200,250.0,96735,0,5,5,S03_0train_T005
1157,3,0train,0,left_hand,1,10242,10242,40.968,10742,42.968,4.0,500,85993,10492,10742,10742,11742,250,1000,200,250.0,96735,0,6,6,S03_0train_T006
1158,3,0train,0,right_hand,2,12159,12159,48.636,12659,50.636,4.0,500,84076,12409,12659,12659,13659,250,1000,200,250.0,96735,0,7,7,S03_0train_T007
1159,3,0train,0,feet,3,14209,14209,56.836,14709,58.836,4.0,500,82026,14459,14709,14709,15709,250,1000,200,250.0,96735,0,8,8,S03_0train_T008
1160,3,0train,0,right_hand,2,16140,16140,64.56,16640,66.56,4.0,500,80095,16390,16640,16640,17640,250,1000,200,250.0,96735,0,9,9,S03_0train_T009
1161,3,0train,0,tongue,4,18138,18138,72.552,18638,74.552,4.0,500,78097,18388,18638,18638,19638,250,1000,200,250.0,96735,0,10,10,S03_0train_T010
1162,3,0train,0,left_hand,1,20044,20044,80.176,20544,82.176,4.0,500,76191,20294,20544,20544,21544,250,1000,200,250.0,96735,0,11,11,S03_0train_T011
1163,3,0train,0,feet,3,21939,21939,87.756,22439,89.756,4.0,500,74296,22189,22439,22439,23439,250,1000,200,250.0,96735,0,12,12,S03_0train_T012
1164,3,0train,0,right_hand,2,23911,23911,95.644,24411,97.644,4.0,500,72324,24161,24411,24411,25411,250,1000,200,250.0,96735,0,13,13,S03_0train_T013
1165,3,0train,0,left_hand,1,25855,25855,103.42,26355,105.42,4.0,500,70380,26105,26355,26355,27355,250,1000,200,250.0,96735,0,14,14,S03_0train_T014
1166,3,0train,0,tongue,4,27822,27822,111.288,28322,113.288,4.0,500,68413,28072,28322,28322,29322,250,1000,200,250.0,96735,0,15,15,S03_0train_T015
1167,3,0train,0,tongue,4,29942,29942,119.768,30442,121.768,4.0,500,66293,30192,30442,30442,31442,250,1000,200,250.0,96735,0,16,16,S03_0train_T016
1168,3,0train,0,tongue,4,31950,31950,127.8,32450,129.8,4.0,500,64285,32200,32450,32450,33450,250,1000,200,250.0,96735,0,17,17,S03_0train_T017
1169,3,0train,0,tongue,4,34016,34016,136.064,34516,138.064,4.0,500,62219,34266,34516,34516,35516,250,1000,200,250.0,96735,0,18,18,S03_0train_T018
1170,3,0train,0,tongue,4,36052,36052,144.208,36552,146.208,4.0,500,60183,36302,36552,36552,37552,250,1000,200,250.0,96735,0,19,19,S03_0train_T019
1171,3,0train,0,left_hand,1,38118,38118,152.472,38618,154.472,4.0,500,58117,38368,38618,38618,39618,250,1000,200,250.0,96735,0,20,20,S03_0train_T020
1172,3,0train,0,feet,3,40188,40188,160.752,40688,162.752,4.0,500,56047,40438,40688,40688,41688,250,1000,200,250.0,96735,0,21,21,S03_0train_T021
1173,3,0train,0,right_hand,2,42268,42268,169.072,42768,171.072,4.0,500,53967,42518,42768,42768,43768,250,1000,200,250.0,96735,0,22,22,S03_0train_T022
1174,3,0train,0,left_hand,1,44180,44180,176.72,44680,178.72,4.0,500,52055,44430,44680,44680,45680,250,1000,200,250.0,96735,0,23,23,S03_0train_T023
1175,3,0train,0,left_hand,1,46211,46211,184.844,46711,186.844,4.0,500,50024,46461,46711,46711,47711,250,1000,200,250.0,96735,0,24,24,S03_0train_T024
1176,3,0train,0,feet,3,48164,48164,192.656,48664,194.656,4.0,500,48071,48414,48664,48664,49664,250,1000,200,250.0,96735,0,25,25,S03_0train_T025
1177,3,0train,0,tongue,4,50125,50125,200.5,50625,202.5,4.0,500,46110,50375,50625,50625,51625,250,1000,200,250.0,96735,0,26,26,S03_0train_T026
1178,3,0train,0,left_hand,1,52229,52229,208.916,52729,210.916,4.0,500,44006,52479,52729,52729,53729,250,1000,200,250.0,96735,0,27,27,S03_0train_T027
1179,3,0train,0,feet,3,54233,54233,216.932,54733,218.932,4.0,500,42002,54483,54733,54733,55733,250,1000,200,250.0,96735,0,28,28,S03_0train_T028
1180,3,0train,0,feet,3,56208,56208,224.832,56708,226.832,4.0,500,40027,56458,56708,56708,57708,250,1000,200,250.0,96735,0,29,29,S03_0train_T029
1181,3,0train,0,feet,3,58234,58234,232.936,58734,234.936,4.0,500,38001,58484,58734,58734,59734,250,1000,200,250.0,96735,0,30,30,S03_0train_T030
1182,3,0train,0,left_hand,1,60305,60305,241.22,60805,243.22,4.0,500,35930,60555,60805,60805,61805,250,1000,200,250.0,96735,0,31,31,S03_0train_T031
1183,3,0train,0,right_hand,2,62412,62412,249.648,62912,251.648,4.0,500,33823,62662,62912,62912,63912,250,1000,200,250.0,96735,0,32,32,S03_0train_T032
1184,3,0train,0,left_hand,1,64504,64504,258.016,65004,260.016,4.0,500,31731,64754,65004,65004,66004,250,1000,200,250.0,96735,0,33,33,S03_0train_T033
1185,3,0train,0,right_hand,2,66595,66595,266.38,67095,268.38,4.0,500,29640,66845,67095,67095,68095,250,1000,200,250.0,96735,0,34,34,S03_0train_T034
1186,3,0train,0,right_hand,2,68638,68638,274.552,69138,276.552,4.0,500,27597,68888,69138,69138,70138,250,1000,200,250.0,96735,0,35,35,S03_0train_T035
1187,3,0train,0,left_hand,1,70702,70702,282.808,71202,284.808,4.0,500,25533,70952,71202,71202,72202,250,1000,200,250.0,96735,0,36,36,S03_0train_T036
1188,3,0train,0,right_hand,2,72722,72722,290.888,73222,292.888,4.0,500,23513,72972,73222,73222,74222,250,1000,200,250.0,96735,0,37,37,S03_0train_T037
1189,3,0train,0,feet,3,74694,74694,298.776,75194,300.776,4.0,500,21541,74944,75194,75194,76194,250,1000,200,250.0,96735,0,38,38,S03_0train_T038
1190,3,0train,0,right_hand,2,76657,76657,306.628,77157,308.628,4.0,500,19578,76907,77157,77157,78157,250,1000,200,250.0,96735,0,39,39,S03_0train_T039
1191,3,0train,0,feet,3,78582,78582,314.328,79082,316.328,4.0,500,17653,78832,79082,79082,80082,250,1000,200,250.0,96735,0,40,40,S03_0train_T040
1192,3,0train,0,feet,3,80663,80663,322.652,81163,324.652,4.0,500,15572,80913,81163,81163,82163,250,1000,200,250.0,96735,0,41,41,S03_0train_T041
1193,3,0train,0,tongue,4,82641,82641,330.564,83141,332.564,4.0,500,13594,82891,83141,83141,84141,250,1000,200,250.0,96735,0,42,42,S03_0train_T042
1194,3,0train,0,feet,3,84631,84631,338.524,85131,340.524,4.0,500,11604,84881,85131,85131,86131,250,1000,200,250.0,96735,0,43,43,S03_0train_T043
1195,3,0train,0,feet,3,86750,86750,347.0,87250,349.0,4.0,500,9485,87000,87250,87250,88250,250,1000,200,250.0,96735,0,44,44,S03_0train_T044
