position_0,position_1,position_2,position_3,position_4,trial_uid
3,0,1,4,2,S07_0train_T219
0,1,2,4,3,S07_0train_T220
0,4,1,2,3,S07_0train_T221
3,2,0,4,1,S07_0train_T222
4,2,0,1,3,S07_0train_T223
4,3,2,1,0,S07_0train_T224
0,3,1,4,2,S07_0train_T225
2,4,1,0,3,S07_0train_T226
1,4,2,3,0,S07_0train_T227
3,4,0,2,1,S07_0train_T228
4,3,1,0,2,S07_0train_T229
2,3,0,1,4,S07_0train_T230
0,2,3,1,4,S07_0train_T231
0,2,1,4,3,S07_0train_T232
3,2,1,4,0,S07_0train_T233
3,1,2,4,0,S07_0train_T234
0,2,1,4,3,S07_0train_T235
0,1,2,4,3,S07_0train_T236
4,1,3,2,0,S07_0train_T237
3,4,1,2,0,S07_0train_T238
2,0,3,1,4,S07_0train_T239
2,3,0,1,4,S07_0train_T240
2,0,3,4,1,S07_0train_T241
2,4,0,3,1,S07_0train_T242
4,2,0,3,1,S07_0train_T243
3,1,0,2,4,S07_0train_T244
0,4,1,2,3,S07_0train_T245
4,2,3,0,1,S07_0train_T246
2,4,1,3,0,S07_0train_T247
1,2,3,4,0,S07_0train_T248
4,1,0,3,2,S07_0train_T249
4,1,3,0,2,S07_0train_T250
1,0,4,3,2,S07_0train_T251
0,3,1,4,2,S07_0train_T252
1,4,3,2,0,S07_0train_T253
1,3,4,2,0,S07_0train_T254
3,0,2,4,1,S07_0train_T255
1,0,4,2,3,S07_0train_T256
1,0,2,4,3,S07_0train_T257
1,2,4,3,0,S07_0train_T258
4,2,3,0,1,S07_0train_T259
4,1,3,2,0,S07_0train_T260
0,4,1,2,3,S07_0train_T261
0,1,4,3,2,S07_0train_T262
2,3,1,0,4,S07_0train_T263
0,4,2,1,3,S07_0train_T264
4,1,0,2,3,S07_0train_T265
4,1,2,0,3,S07_0train_T266
1,4,0,2,3,S07_0train_T267
2,4,1,3,0,S07_0train_T268
2,4,3,0,1,S07_0train_T269
2,1,0,3,4,S07_0train_T270
2,0,1,4,3,S07_0train_T271
4,2,3,1,0,S07_0train_T272
2,0,4,1,3,S07_0train_T273
1,0,3,2,4,S07_0train_T274
0,3,2,1,4,S07_0train_T275
4,0,2,1,3,S07_0train_T276
4,3,2,1,0,S07_0train_T277
0,4,3,2,1,S07_0train_T278
1,3,4,2,0,S07_0train_T279
1,4,3,2,0,S07_0train_T280
1,4,2,3,0,S07_0train_T281
1,4,2,0,3,S07_0train_T282
2,1,3,0,4,S07_0train_T283
0,1,3,4,2,S07_0train_T284
1,4,2,3,0,S07_0train_T285
4,0,1,2,3,S07_0train_T286
0,4,3,1,2,S07_0train_T287
3,0,1,2,4,S07_0train_T288
2,1,4,0,3,S07_1test_T001
4,1,0,3,2,S07_1test_T002
0,2,4,1,3,S07_1test_T003
1,2,0,4,3,S07_1test_T004
3,2,1,0,4,S07_1test_T005
4,1,2,3,0,S07_1test_T006
1,2,0,4,3,S07_1test_T007
2,4,0,1,3,S07_1test_T008
0,3,4,1,2,S07_1test_T009
3,1,0,2,4,S07_1test_T010
1,2,3,4,0,S07_1test_T011
0,2,3,4,1,S07_1test_T012
0,3,4,2,1,S07_1test_T013
3,2,4,1,0,S07_1test_T014
2,3,4,0,1,S07_1test_T015
0,2,4,1,3,S07_1test_T016
3,0,4,1,2,S07_1test_T017
0,2,1,4,3,S07_1test_T018
1,3,4,2,0,S07_1test_T019
3,4,2,0,1,S07_1test_T020
4,2,1,0,3,S07_1test_T021
3,1,0,4,2,S07_1test_T022
4,0,1,3,2,S07_1test_T023
2,0,4,3,1,S07_1test_T024
1,0,4,2,3,S07_1test_T025
2,3,1,0,4,S07_1test_T026
2,1,0,3,4,S07_1test_T027
0,1,3,2,4,S07_1test_T028
3,1,4,2,0,S07_1test_T029
2,3,1,0,4,S07_1test_T030
4,1,0,3,2,S07_1test_T031
0,4,2,1,3,S07_1test_T032
1,2,4,3,0,S07_1test_T033
0,2,4,3,1,S07_1test_T034
0,2,1,4,3,S07_1test_T035
2,0,1,3,4,S07_1test_T036
0,2,4,1,3,S07_1test_T037
2,4,3,1,0,S07_1test_T038
1,0,2,4,3,S07_1test_T039
1,4,0,2,3,S07_1test_T040
1,4,2,0,3,S07_1test_T041
2,1,0,4,3,S07_1test_T042
2,1,3,0,4,S07_1test_T043
3,0,1,2,4,S07_1test_T044
3,4,0,2,1,S07_1test_T045
4,2,1,3,0,S07_1test_T046
1,0,3,2,4,S07_1test_T047
4,2,1,0,3,S07_1test_T048
1,4,3,2,0,S07_1test_T049
1,3,2,4,0,S07_1test_T050
2,3,0,1,4,S07_1test_T051
0,2,1,3,4,S07_1test_T052
3,4,1,0,2,S07_1test_T053
4,0,2,1,3,S07_1test_T054
3,4,0,2,1,S07_1test_T055
1,2,0,3,4,S07_1test_T056
0,4,1,2,3,S07_1test_T057
3,2,1,4,0,S07_1test_T058
1,0,3,4,2,S07_1test_T059
2,0,3,1,4,S07_1test_T060
4,2,3,0,1,S07_1test_T061
2,4,1,0,3,S07_1test_T062
2,3,0,4,1,S07_1test_T063
0,4,2,3,1,S07_1test_T064
1,0,2,4,3,S07_1test_T065
4,3,1,0,2,S07_1test_T066
4,1,2,3,0,S07_1test_T067
4,3,2,1,0,S07_1test_T068
2,3,4,0,1,S07_1test_T069
2,0,1,4,3,S07_1test_T070
4,3,2,0,1,S07_1test_T071
1,3,4,0,2,S07_1test_T072
0,1,3,2,4,S07_1test_T073
2,4,0,1,3,S07_1test_T074
1,3,4,2,0,S07_1test_T075
0,3,2,1,4,S07_1test_T076
1,0,4,3,2,S07_1test_T077
0,2,1,4,3,S07_1test_T078
3,4,0,1,2,S07_1test_T079
0,4,3,2,1,S07_1test_T080
0,1,3,4,2,S07_1test_T081
4,0,1,2,3,S07_1test_T082
0,2,4,3,1,S07_1test_T083
4,0,1,3,2,S07_1test_T084
2,3,1,0,4,S07_1test_T085
0,3,4,2,1,S07_1test_T086
4,2,3,1,0,S07_1test_T087
1,3,2,0,4,S07_1test_T088
2,1,0,3,4,S07_1test_T089
3,1,4,2,0,S07_1test_T090
1,0,3,2,4,S07_1test_T091
3,1,0,2,4,S07_1test_T092
4,0,1,2,3,S07_1test_T093
0,4,3,1,2,S07_1test_T094
3,2,4,0,1,S07_1test_T095
4,3,2,0,1,S07_1test_T096
1,4,0,3,2,S07_1test_T097
3,1,2,0,4,S07_1test_T098
3,4,2,0,1,S07_1test_T099
0,3,1,2,4,S07_1test_T100
0,3,1,2,4,S07_1test_T101
3,1,4,0,2,S07_1test_T102
4,3,1,2,0,S07_1test_T103
3,1,2,4,0,S07_1test_T104
1,0,4,3,2,S07_1test_T105
0,1,3,2,4,S07_1test_T106
3,2,1,4,0,S07_1test_T107
0,4,3,2,1,S07_1test_T108
1,2,0,4,3,S07_1test_T109
1,2,3,4,0,S07_1test_T110
2,3,0,4,1,S07_1test_T111
0,3,4,1,2,S07_1test_T112
0,1,4,3,2,S07_1test_T113
0,3,2,1,4,S07_1test_T114
0,4,2,3,1,S07_1test_T115
2,0,1,3,4,S07_1test_T116
0,2,4,1,3,S07_1test_T117
3,1,2,0,4,S07_1test_T118
1,0,3,2,4,S07_1test_T119
2,4,0,1,3,S07_1test_T120
4,2,1,3,0,S07_1test_T121
3,0,1,2,4,S07_1test_T122
1,2,4,3,0,S07_1test_T123
1,4,3,2,0,S07_1test_T124
2,3,0,4,1,S07_1test_T125
2,4,0,3,1,S07_1test_T126
1,3,4,0,2,S07_1test_T127
2,4,1,3,0,S07_1test_T128
3,1,2,0,4,S07_1test_T129
4,0,2,1,3,S07_1test_T130
3,4,0,2,1,S07_1test_T131
2,0,3,4,1,S07_1test_T132
0,2,1,3,4,S07_1test_T133
1,0,4,2,3,S07_1test_T134
4,0,3,1,2,S07_1test_T135
3,4,2,0,1,S07_1test_T136
0,3,4,1,2,S07_1test_T137
2,3,1,0,4,S07_1test_T138
3,1,4,2,0,S07_1test_T139
1,3,0,2,4,S07_1test_T140
0,4,2,3,1,S07_1test_T141
4,0,3,2,1,S07_1test_T142
2,3,0,4,1,S07_1test_T143
1,2,0,4,3,S07_1test_T144
3,2,0,1,4,S07_1test_T145
2,4,1,3,0,S07_1test_T146
4,0,2,3,1,S07_1test_T147
3,0,2,4,1,S07_1test_T148
2,3,4,0,1,S07_1test_T149
4,1,3,2,0,S07_1test_T150
4,2,1,3,0,S07_1test_T151
3,4,1,2,0,S07_1test_T152
2,4,1,0,3,S07_1test_T153
3,0,2,4,1,S07_1test_T154
4,2,0,1,3,S07_1test_T155
0,2,3,1,4,S07_1test_T156
1,4,2,3,0,S07_1test_T157
2,0,3,1,4,S07_1test_T158
2,1,3,0,4,S07_1test_T159
2,4,0,3,1,S07_1test_T160
3,4,1,0,2,S07_1test_T161
0,1,3,4,2,S07_1test_T162
2,0,3,4,1,S07_1test_T163
3,4,1,0,2,S07_1test_T164
1,3,4,2,0,S07_1test_T165
3,0,2,1,4,S07_1test_T166
1,3,0,4,2,S07_1test_T167
3,4,1,0,2,S07_1test_T168
4,3,2,0,1,S07_1test_T169
1,2,4,0,3,S07_1test_T170
4,1,0,2,3,S07_1test_T171
1,4,2,3,0,S07_1test_T172
3,2,0,1,4,S07_1test_T173
1,0,3,2,4,S07_1test_T174
0,1,3,2,4,S07_1test_T175
4,2,1,3,0,S07_1test_T176
3,2,4,0,1,S07_1test_T177
3,2,4,1,0,S07_1test_T178
1,4,2,0,3,S07_1test_T179
2,4,0,1,3,S07_1test_T180
2,4,0,1,3,S07_1test_T181
3,2,0,4,1,S07_1test_T182
0,3,2,1,4,S07_1test_T183
2,0,4,1,3,S07_1test_T184
4,2,0,3,1,S07_1test_T185
3,2,0,4,1,S07_1test_T186
4,1,2,0,3,S07_1test_T187
2,1,3,4,0,S07_1test_T188
1,4,2,3,0,S07_1test_T189
3,2,0,1,4,S07_1test_T190
3,4,0,2,1,S07_1test_T191
4,2,1,3,0,S07_1test_T192
3,4,0,2,1,S07_1test_T193
0,3,4,1,2,S07_1test_T194
4,3,1,2,0,S07_1test_T195
1,4,0,2,3,S07_1test_T196
0,3,1,4,2,S07_1test_T197
4,2,0,3,1,S07_1test_T198
1,2,4,3,0,S07_1test_T199
4,1,2,0,3,S07_1test_T200
0,2,4,3,1,S07_1test_T201
1,3,2,4,0,S07_1test_T202
1,3,2,0,4,S07_1test_T203
2,1,3,0,4,S07_1test_T204
4,3,0,1,2,S07_1test_T205
4,0,1,2,3,S07_1test_T206
1,2,3,4,0,S07_1test_T207
1,4,3,0,2,S07_1test_T208
3,2,0,4,1,S07_1test_T209
0,4,2,3,1,S07_1test_T210
0,4,1,3,2,S07_1test_T211
1,2,0,3,4,S07_1test_T212
2,3,1,0,4,S07_1test_T213
4,2,1,3,0,S07_1test_T214
2,4,3,0,1,S07_1test_T215
0,3,2,4,1,S07_1test_T216
4,2,0,3,1,S07_1test_T217
3,0,1,4,2,S07_1test_T218
4,2,3,0,1,S07_1test_T219
3,0,4,2,1,S07_1test_T220
0,2,3,1,4,S07_1test_T221
3,4,2,0,1,S07_1test_T222
0,1,2,4,3,S07_1test_T223
3,4,1,2,0,S07_1test_T224
1,0,4,2,3,S07_1test_T225
4,0,2,1,3,S07_1test_T226
3,1,2,0,4,S07_1test_T227
3,2,4,0,1,S07_1test_T228
3,0,2,1,4,S07_1test_T229
1,3,0,4,2,S07_1test_T230
1,3,2,4,0,S07_1test_T231
4,0,2,3,1,S07_1test_T232
1,0,4,3,2,S07_1test_T233
3,2,0,4,1,S07_1test_T234
1,2,4,0,3,S07_1test_T235
0,4,1,2,3,S07_1test_T236
3,4,1,0,2,S07_1test_T237
2,0,4,1,3,S07_1test_T238
2,3,4,0,1,S07_1test_T239
3,2,4,1,0,S07_1test_T240
4,3,0,2,1,S07_1test_T241
2,0,1,3,4,S07_1test_T242
2,1,4,0,3,S07_1test_T243
1,4,0,3,2,S07_1test_T244
0,2,3,1,4,S07_1test_T245
0,2,3,1,4,S07_1test_T246
1,0,2,3,4,S07_1test_T247
1,0,2,3,4,S07_1test_T248
2,1,3,4,0,S07_1test_T249
4,1,3,0,2,S07_1test_T250
1,3,2,0,4,S07_1test_T251
1,0,4,2,3,S07_1test_T252
4,0,1,3,2,S07_1test_T253
4,2,0,1,3,S07_1test_T254
4,1,0,2,3,S07_1test_T255
2,0,3,4,1,S07_1test_T256
2,1,0,4,3,S07_1test_T257
4,3,0,2,1,S07_1test_T258
1,0,2,4,3,S07_1test_T259
3,2,0,4,1,S07_1test_T260
2,3,4,0,1,S07_1test_T261
0,2,4,1,3,S07_1test_T262
0,2,1,3,4,S07_1test_T263
4,2,0,3,1,S07_1test_T264
0,4,3,2,1,S07_1test_T265
1,2,3,4,0,S07_1test_T266
4,2,1,3,0,S07_1test_T267
3,2,0,1,4,S07_1test_T268
3,4,0,1,2,S07_1test_T269
4,3,0,2,1,S07_1test_T270
2,3,4,0,1,S07_1test_T271
1,2,3,4,0,S07_1test_T272
3,0,2,4,1,S07_1test_T273
0,2,3,1,4,S07_1test_T274
3,1,2,0,4,S07_1test_T275
4,3,0,2,1,S07_1test_T276
1,0,4,3,2,S07_1test_T277
2,1,3,0,4,S07_1test_T278
2,3,4,1,0,S07_1test_T279
1,4,2,3,0,S07_1test_T280
0,2,1,4,3,S07_1test_T281
3,2,4,1,0,S07_1test_T282
3,4,2,0,1,S07_1test_T283
1,4,0,2,3,S07_1test_T284
0,4,3,2,1,S07_1test_T285
4,3,0,2,1,S07_1test_T286
2,3,4,1,0,S07_1test_T287
3,2,1,0,4,S07_1test_T288
0,4,1,3,2,S08_0train_T001
4,1,0,2,3,S08_0train_T002
1,2,4,0,3,S08_0train_T003
1,0,2,3,4,S08_0train_T004
4,1,2,3,0,S08_0train_T005
4,2,3,1,0,S08_0train_T006
3,2,4,1,0,S08_0train_T007
0,3,2,1,4,S08_0train_T008
1,0,3,2,4,S08_0train_T009
3,1,2,0,4,S08_0train_T010
1,2,0,3,4,S08_0train_T011
2,1,4,3,0,S08_0train_T012
1,3,2,4,0,S08_0train_T013
1,4,2,0,3,S08_0train_T014
2,0,3,4,1,S08_0train_T015
0,2,1,3,4,S08_0train_T016
3,4,1,2,0,S08_0train_T017
4,1,3,2,0,S08_0train_T018
1,3,2,4,0,S08_0train_T019
1,4,2,0,3,S08_0train_T020
3,4,2,1,0,S08_0train_T021
4,1,3,0,2,S08_0train_T022
3,2,1,0,4,S08_0train_T023
2,4,0,1,3,S08_0train_T024
3,1,2,4,0,S08_0train_T025
3,2,0,4,1,S08_0train_T026
2,0,3,1,4,S08_0train_T027
4,0,3,2,1,S08_0train_T028
2,3,1,4,0,S08_0train_T029
2,0,1,4,3,S08_0train_T030
2,3,0,1,4,S08_0train_T031
0,3,2,4,1,S08_0train_T032
0,3,2,4,1,S08_0train_T033
2,4,0,1,3,S08_0train_T034
0,2,3,1,4,S08_0train_T035
0,1,4,2,3,S08_0train_T036
2,3,4,0,1,S08_0train_T037
2,1,4,3,0,S08_0train_T038
3,4,0,1,2,S08_0train_T039
0,3,4,1,2,S08_0train_T040
2,1,4,0,3,S08_0train_T041
0,4,1,3,2,S08_0train_T042
0,2,3,4,1,S08_0train_T043
4,3,2,0,1,S08_0train_T044
1,2,0,3,4,S08_0train_T045
2,3,4,1,0,S08_0train_T046
4,0,3,2,1,S08_0train_T047
0,4,1,3,2,S08_0train_T048
2,0,3,1,4,S08_0train_T049
1,2,4,3,0,S08_0train_T050
0,3,1,2,4,S08_0train_T051
2,1,0,3,4,S08_0train_T052
1,0,2,4,3,S08_0train_T053
1,0,2,3,4,S08_0train_T054
4,1,3,2,0,S08_0train_T055
1,4,3,0,2,S08_0train_T056
2,3,0,4,1,S08_0train_T057
3,4,1,2,0,S08_0train_T058
2,0,4,1,3,S08_0train_T059
0,4,3,2,1,S08_0train_T060
2,3,0,4,1,S08_0train_T061
0,1,4,3,2,S08_0train_T062
4,2,3,0,1,S08_0train_T063
1,3,4,0,2,S08_0train_T064
2,4,1,0,3,S08_0train_T065
4,3,1,2,0,S08_0train_T066
2,0,3,1,4,S08_0train_T067
1,0,4,3,2,S08_0train_T068
2,1,4,3,0,S08_0train_T069
0,4,2,1,3,S08_0train_T070
4,3,0,2,1,S08_0train_T071
0,3,4,2,1,S08_0train_T072
2,1,4,0,3,S08_0train_T073
3,4,2,0,1,S08_0train_T074
4,2,0,1,3,S08_0train_T075
0,3,4,2,1,S08_0train_T076
3,4,1,0,2,S08_0train_T077
1,3,2,4,0,S08_0train_T078
1,0,4,3,2,S08_0train_T079
1,3,0,2,4,S08_0train_T080
1,4,0,3,2,S08_0train_T081
4,3,2,1,0,S08_0train_T082
1,4,2,3,0,S08_0train_T083
1,2,3,4,0,S08_0train_T084
2,3,4,0,1,S08_0train_T085
2,1,0,3,4,S08_0train_T086
4,1,2,3,0,S08_0train_T087
2,1,3,4,0,S08_0train_T088
1,4,3,0,2,S08_0train_T089
0,1,4,2,3,S08_0train_T090
0,4,3,2,1,S08_0train_T091
1,4,3,2,0,S08_0train_T092
3,0,2,1,4,S08_0train_T093
3,0,2,1,4,S08_0train_T094
1,3,0,4,2,S08_0train_T095
1,2,3,4,0,S08_0train_T096
2,4,3,1,0,S08_0train_T097
0,3,4,1,2,S08_0train_T098
2,1,4,0,3,S08_0train_T099
0,3,4,2,1,S08_0train_T100
1,0,4,2,3,S08_0train_T101
4,2,1,3,0,S08_0train_T102
4,3,0,1,2,S08_0train_T103
1,2,3,0,4,S08_0train_T104
3,2,1,4,0,S08_0train_T105
0,3,4,2,1,S08_0train_T106
1,2,0,4,3,S08_0train_T107
4,1,0,3,2,S08_0train_T108
4,1,2,3,0,S08_0train_T109
1,3,2,0,4,S08_0train_T110
2,1,4,0,3,S08_0train_T111
3,0,2,4,1,S08_0train_T112
4,3,0,2,1,S08_0train_T113
1,0,2,4,3,S08_0train_T114
2,4,3,1,0,S08_0train_T115
0,1,4,2,3,S08_0train_T116
3,4,0,1,2,S08_0train_T117
3,1,0,2,4,S08_0train_T118
1,2,3,0,4,S08_0train_T119
0,4,3,2,1,S08_0train_T120
2,4,0,3,1,S08_0train_T121
0,4,3,2,1,S08_0train_T122
3,2,4,1,0,S08_0train_T123
3,4,2,1,0,S08_0train_T124
2,0,3,4,1,S08_0train_T125
3,4,1,0,2,S08_0train_T126
2,0,3,4,1,S08_0train_T127
3,0,1,2,4,S08_0train_T128
4,2,0,1,3,S08_0train_T129
4,2,1,3,0,S08_0train_T130
2,0,4,1,3,S08_0train_T131
1,0,3,4,2,S08_0train_T132
0,2,4,3,1,S08_0train_T133
1,0,2,3,4,S08_0train_T134
0,4,1,2,3,S08_0train_T135
4,1,0,2,3,S08_0train_T136
1,4,0,2,3,S08_0train_T137
2,4,3,1,0,S08_0train_T138
4,3,2,1,0,S08_0train_T139
2,4,3,1,0,S08_0train_T140
1,2,3,0,4,S08_0train_T141
4,1,0,2,3,S08_0train_T142
2,4,3,0,1,S08_0train_T143
3,0,4,2,1,S08_0train_T144
0,2,3,4,1,S08_0train_T145
3,2,0,4,1,S08_0train_T146
2,1,3,0,4,S08_0train_T147
3,2,1,4,0,S08_0train_T148
2,1,4,3,0,S08_0train_T149
0,2,3,1,4,S08_0train_T150
0,1,3,4,2,S08_0train_T151
0,4,1,2,3,S08_0train_T152
3,1,0,2,4,S08_0train_T153
2,0,1,4,3,S08_0train_T154
0,2,4,3,1,S08_0train_T155
0,2,4,1,3,S08_0train_T156
0,2,3,1,4,S08_0train_T157
0,4,3,2,1,S08_0train_T158
3,1,4,2,0,S08_0train_T159
1,0,4,3,2,S08_0train_T160
2,1,3,0,4,S08_0train_T161
0,3,2,1,4,S08_0train_T162
3,0,4,2,1,S08_0train_T163
2,0,3,4,1,S08_0train_T164
3,0,1,2,4,S08_0train_T165
4,1,3,0,2,S08_0train_T166
1,3,4,2,0,S08_0train_T167
1,0,2,3,4,S08_0train_T168
2,0,4,1,3,S08_0train_T169
3,4,1,0,2,S08_0train_T170
0,2,3,1,4,S08_0train_T171
2,3,0,4,1,S08_0train_T172
3,1,0,4,2,S08_0train_T173
2,4,1,0,3,S08_0train_T174
4,1,0,2,3,S08_0train_T175
0,1,4,3,2,S08_0train_T176
1,0,2,4,3,S08_0train_T177
4,1,0,3,2,S08_0train_T178
0,3,4,1,2,S08_0train_T179
0,4,2,3,1,S08_0train_T180
0,1,3,2,4,S08_0train_T181
1,4,2,0,3,S08_0train_T182
0,3,4,1,2,S08_0train_T183
1,0,2,4,3,S08_0train_T184
3,0,4,2,1,S08_0train_T185
3,4,0,2,1,S08_0train_T186
0,1,3,4,2,S08_0train_T187
4,2,0,1,3,S08_0train_T188
4,0,1,2,3,S08_0train_T189
2,3,1,4,0,S08_0train_T190
2,3,0,1,4,S08_0train_T191
2,4,0,3,1,S08_0train_T192
1,2,0,3,4,S08_0train_T193
0,1,3,4,2,S08_0train_T194
1,2,4,3,0,S08_0train_T195
0,3,2,1,4,S08_0train_T196
4,2,0,3,1,S08_0train_T197
2,1,3,4,0,S08_0train_T198
0,4,1,3,2,S08_0train_T199
1,2,0,4,3,S08_0train_T200
2,1,0,3,4,S08_0train_T201
1,2,0,4,3,S08_0train_T202
4,2,1,3,0,S08_0train_T203
3,4,0,2,1,S08_0train_T204
1,4,3,2,0,S08_0train_T205
2,1,3,0,4,S08_0train_T206
2,0,3,1,4,S08_0train_T207
3,1,0,2,4,S08_0train_T208
2,0,3,1,4,S08_0train_T209
0,3,2,1,4,S08_0train_T210
0,2,1,4,3,S08_0train_T211
3,4,0,2,1,S08_0train_T212
1,3,4,0,2,S08_0train_T213
4,2,3,1,0,S08_0train_T214
1,2,4,0,3,S08_0train_T215
0,3,1,4,2,S08_0train_T216
2,1,4,3,0,S08_0train_T217
3,4,0,2,1,S08_0train_T218
1,0,4,3,2,S08_0train_T219
3,0,1,2,4,S08_0train_T220
3,0,2,4,1,S08_0train_T221
1,4,2,0,3,S08_0train_T222
3,1,4,2,0,S08_0train_T223
1,2,4,0,3,S08_0train_T224
0,2,4,1,3,S08_0train_T225
1,3,4,2,0,S08_0train_T226
3,1,2,0,4,S08_0train_T227
2,0,3,4,1,S08_0train_T228
1,0,4,3,2,S08_0train_T229
2,0,3,4,1,S08_0train_T230
2,0,3,1,4,S08_0train_T231
4,3,1,0,2,S08_0train_T232
3,4,1,2,0,S08_0train_T233
3,4,1,0,2,S08_0train_T234
3,4,1,0,2,S08_0train_T235
1,3,2,4,0,S08_0train_T236
3,1,4,2,0,S08_0train_T237
2,1,3,4,0,S08_0train_T238
2,4,1,3,0,S08_0train_T239
4,1,2,3,0,S08_0train_T240
2,3,0,1,4,S08_0train_T241
2,1,4,0,3,S08_0train_T242
3,0,1,2,4,S08_0train_T243
4,2,3,1,0,S08_0train_T244
0,4,3,2,1,S08_0train_T245
1,3,0,2,4,S08_0train_T246
0,4,2,3,1,S08_0train_T247
4,3,1,2,0,S08_0train_T248
1,3,0,4,2,S08_0train_T249
2,0,4,1,3,S08_0train_T250
1,0,4,3,2,S08_0train_T251
4,0,3,1,2,S08_0train_T252
0,2,1,3,4,S08_0train_T253
1,4,3,0,2,S08_0train_T254
2,1,0,3,4,S08_0train_T255
1,3,4,0,2,S08_0train_T256
0,3,4,1,2,S08_0train_T257
3,2,1,0,4,S08_0train_T258
3,0,1,4,2,S08_0train_T259
3,2,1,0,4,S08_0train_T260
1,3,0,4,2,S08_0train_T261
1,2,4,0,3,S08_0train_T262
4,0,1,2,3,S08_0train_T263
3,0,4,2,1,S08_0train_T264
3,4,0,2,1,S08_0train_T265
3,4,0,1,2,S08_0train_T266
4,2,3,1,0,S08_0train_T267
3,4,0,1,2,S08_0train_T268
4,2,3,0,1,S08_0train_T269
2,1,4,3,0,S08_0train_T270
3,4,2,1,0,S08_0train_T271
0,4,3,2,1,S08_0train_T272
4,1,0,2,3,S08_0train_T273
1,2,3,4,0,S08_0train_T274
2,0,1,4,3,S08_0train_T275
0,3,2,4,1,S08_0train_T276
1,3,0,2,4,S08_0train_T277
2,1,3,4,0,S08_0train_T278
4,3,0,1,2,S08_0train_T279
0,3,1,4,2,S08_0train_T280
0,4,2,3,1,S08_0train_T281
0,1,4,3,2,S08_0train_T282
1,2,0,3,4,S08_0train_T283
4,2,3,0,1,S08_0train_T284
4,3,2,1,0,S08_0train_T285
1,3,0,2,4,S08_0train_T286
3,4,1,2,0,S08_0train_T287
1,2,4,3,0,S08_0train_T288
3,2,0,4,1,S08_1test_T001
0,4,2,3,1,S08_1test_T002
2,0,3,1,4,S08_1test_T003
3,4,0,1,2,S08_1test_T004
4,2,0,1,3,S08_1test_T005
0,3,4,1,2,S08_1test_T006
4,3,2,1,0,S08_1test_T007
0,1,2,4,3,S08_1test_T008
0,4,3,2,1,S08_1test_T009
2,1,0,4,3,S08_1test_T010
4,3,0,2,1,S08_1test_T011
1,3,4,2,0,S08_1test_T012
1,0,3,2,4,S08_1test_T013
1,4,2,0,3,S08_1test_T014
2,3,1,0,4,S08_1test_T015
4,0,2,1,3,S08_1test_T016
1,3,0,2,4,S08_1test_T017
4,2,3,1,0,S08_1test_T018
1,4,3,2,0,S08_1test_T019
1,4,2,0,3,S08_1test_T020
1,3,2,0,4,S08_1test_T021
1,3,0,2,4,S08_1test_T022
2,0,3,1,4,S08_1test_T023
2,4,3,0,1,S08_1test_T024
2,0,3,1,4,S08_1test_T025
4,1,2,3,0,S08_1test_T026
1,4,0,2,3,S08_1test_T027
4,1,3,0,2,S08_1test_T028
0,4,3,1,2,S08_1test_T029
1,2,3,0,4,S08_1test_T030
4,1,3,0,2,S08_1test_T031
4,1,0,2,3,S08_1test_T032
2,1,3,0,4,S08_1test_T033
1,2,0,4,3,S08_1test_T034
2,0,1,3,4,S08_1test_T035
3,0,1,4,2,S08_1test_T036
4,3,0,2,1,S08_1test_T037
0,4,1,2,3,S08_1test_T038
2,0,4,1,3,S08_1test_T039
1,2,0,3,4,S08_1test_T040
4,2,1,3,0,S08_1test_T041
0,1,4,2,3,S08_1test_T042
1,3,0,4,2,S08_1test_T043
3,2,4,1,0,S08_1test_T044
0,4,2,1,3,S08_1test_T045
1,3,4,2,0,S08_1test_T046
2,3,4,0,1,S08_1test_T047
3,0,4,1,2,S08_1test_T048
1,0,2,4,3,S08_1test_T049
2,3,1,4,0,S08_1test_T050
4,1,0,3,2,S08_1test_T051
2,0,4,3,1,S08_1test_T052
2,4,1,0,3,S08_1test_T053
2,4,0,1,3,S08_1test_T054
2,3,4,0,1,S08_1test_T055
1,3,2,0,4,S08_1test_T056
1,2,0,4,3,S08_1test_T057
2,3,4,1,0,S08_1test_T058
1,2,3,4,0,S08_1test_T059
2,0,1,3,4,S08_1test_T060
1,0,4,3,2,S08_1test_T061
2,1,3,4,0,S08_1test_T062
1,4,2,0,3,S08_1test_T063
3,2,1,0,4,S08_1test_T064
0,4,1,2,3,S08_1test_T065
2,3,1,4,0,S08_1test_T066
2,0,3,4,1,S08_1test_T067
0,4,2,3,1,S08_1test_T068
4,0,1,3,2,S08_1test_T069
2,1,0,4,3,S08_1test_T070
2,4,3,1,0,S08_1test_T071
4,1,2,0,3,S08_1test_T072
3,4,1,2,0,S08_1test_T073
2,1,3,4,0,S08_1test_T074
1,4,0,2,3,S08_1test_T075
0,1,2,4,3,S08_1test_T076
2,1,3,4,0,S08_1test_T077
4,1,3,2,0,S08_1test_T078
2,3,4,1,0,S08_1test_T079
3,1,0,4,2,S08_1test_T080
1,2,3,4,0,S08_1test_T081
4,1,2,0,3,S08_1test_T082
0,4,1,3,2,S08_1test_T083
0,3,1,2,4,S08_1test_T084
3,0,2,1,4,S08_1test_T085
3,2,4,0,1,S08_1test_T086
4,3,0,1,2,S08_1test_T087
1,2,3,4,0,S08_1test_T088
1,2,0,4,3,S08_1test_T089
