representation,subject,session,trial_id,class_label,window_index,symmetry_error,min_eig,max_eig,condition_number,is_spd,has_nan,has_inf,covariance_index,sample_index,run,run_trial_id,trial_uid
WHOLE,3,0train,159,left_hand,,0.0,1.3770853789956793e-13,6.049890529854676e-10,4393.257398656658,True,False,False,734,734,3,15,S03_0train_T159
WHOLE,3,0train,160,feet,,0.0,1.4515480393921526e-13,7.725426748063491e-10,5322.1984656453915,True,False,False,735,735,3,16,S03_0train_T160
WHOLE,3,0train,161,right_hand,,0.0,1.2392062280713657e-13,7.250921169292851e-10,5851.262691422877,True,False,False,736,736,3,17,S03_0train_T161
WHOLE,3,0train,162,tongue,,0.0,1.369952923434679e-13,6.718816404501488e-10,4904.414078446141,True,False,False,737,737,3,18,S03_0train_T162
WHOLE,3,0train,163,left_hand,,0.0,1.1680746880411324e-13,6.257897701095103e-10,5357.446544441119,True,False,False,738,738,3,19,S03_0train_T163
WHOLE,3,0train,164,tongue,,0.0,1.7948147310801855e-13,9.538325553973297e-10,5314.378909868196,True,False,False,739,739,3,20,S03_0train_T164
WHOLE,3,0train,165,feet,,0.0,1.680525381022612e-13,9.043912206597521e-10,5381.598105405724,True,False,False,740,740,3,21,S03_0train_T165
WHOLE,3,0train,166,right_hand,,0.0,1.224421825189688e-13,5.442607662342677e-10,4445.042999376057,True,False,False,741,741,3,22,S03_0train_T166
WHOLE,3,0train,167,tongue,,0.0,1.5267201295822663e-13,6.392144698360805e-10,4186.847723105473,True,False,False,742,742,3,23,S03_0train_T167
WHOLE,3,0train,168,tongue,,0.0,1.7051749611903243e-13,9.091898020415206e-10,5331.944361925455,True,False,False,743,743,3,24,S03_0train_T168
WHOLE,3,0train,169,left_hand,,0.0,1.6123555795632503e-13,8.16753167733632e-10,5065.589613643855,True,False,False,744,744,3,25,S03_0train_T169
WHOLE,3,0train,170,right_hand,,0.0,1.6917067672333118e-13,7.730257290109515e-10,4569.501901769833,True,False,False,745,745,3,26,S03_0train_T170
WHOLE,3,0train,171,right_hand,,0.0,1.902196979118049e-13,8.998707015590354e-10,4730.691465908327,True,False,False,746,746,3,27,S03_0train_T171
WHOLE,3,0train,172,feet,,0.0,1.4969277297936962e-13,6.128955459847336e-10,4094.3562857854317,True,False,False,747,747,3,28,S03_0train_T172
WHOLE,3,0train,173,tongue,,0.0,2.7611769299091747e-13,1.7663258536065438e-09,6397.003518585261,True,False,False,748,748,3,29,S03_0train_T173
WHOLE,3,0train,174,right_hand,,0.0,1.4451152908643187e-13,6.790631780097321e-10,4699.024239122034,True,False,False,749,749,3,30,S03_0train_T174
WHOLE,3,0train,175,left_hand,,0.0,1.434288298879576e-13,7.657011256861611e-10,5338.544045045229,True,False,False,750,750,3,31,S03_0train_T175
WHOLE,3,0train,176,left_hand,,0.0,1.1437503452326228e-13,5.630457456864319e-10,4922.802847958191,True,False,False,751,751,3,32,S03_0train_T176
WHOLE,3,0train,177,tongue,,0.0,1.9636152486126204e-13,1.1107793807429834e-09,5656.807674150002,True,False,False,752,752,3,33,S03_0train_T177
WHOLE,3,0train,178,right_hand,,0.0,1.710402093126661e-13,9.160846339119033e-10,5355.960669092003,True,False,False,753,753,3,34,S03_0train_T178
WHOLE,3,0train,179,left_hand,,0.0,1.5830361367035372e-13,6.928102937396755e-10,4376.465436742089,True,False,False,754,754,3,35,S03_0train_T179
WHOLE,3,0train,180,feet,,0.0,1.9456490897359818e-13,1.0667273365138808e-09,5482.629638310741,True,False,False,755,755,3,36,S03_0train_T180
WHOLE,3,0train,181,right_hand,,0.0,1.8070441887055575e-13,1.1171832838416164e-09,6182.379439441876,True,False,False,756,756,3,37,S03_0train_T181
WHOLE,3,0train,182,right_hand,,0.0,1.4410193926251612e-13,7.78355761227439e-10,5401.424611014276,True,False,False,757,757,3,38,S03_0train_T182
WHOLE,3,0train,183,feet,,0.0,1.482454789248093e-13,7.124762921344562e-10,4806.057475087163,True,False,False,758,758,3,39,S03_0train_T183
WHOLE,3,0train,184,left_hand,,0.0,1.2610634256888362e-13,5.648161488268212e-10,4478.887717469875,True,False,False,759,759,3,40,S03_0train_T184
WHOLE,3,0train,185,tongue,,0.0,2.2810977233224927e-13,1.1250273660441579e-09,4931.9560251260045,True,False,False,760,760,3,41,S03_0train_T185
WHOLE,3,0train,186,feet,,0.0,1.5241915497067967e-13,6.968965688853575e-10,4572.237452828137,True,False,False,761,761,3,42,S03_0train_T186
WHOLE,3,0train,187,feet,,0.0,2.0607215495670723e-13,1.2176983015585366e-09,5909.087046788817,True,False,False,762,762,3,43,S03_0train_T187
WHOLE,3,0train,188,feet,,0.0,1.3442703790136048e-13,7.575042800988832e-10,5635.058928061204,True,False,False,763,763,3,44,S03_0train_T188
WHOLE,3,0train,189,feet,,0.0,1.6877985890333566e-13,7.528901909551803e-10,4460.782203795886,True,False,False,764,764,3,45,S03_0train_T189
WHOLE,3,0train,190,left_hand,,0.0,1.3708051198950074e-13,7.662171836975734e-10,5589.541303699386,True,False,False,765,765,3,46,S03_0train_T190
WHOLE,3,0train,191,right_hand,,0.0,1.4802478227651748e-13,7.350397033658255e-10,4965.652994460993,True,False,False,766,766,3,47,S03_0train_T191
WHOLE,3,0train,192,left_hand,,0.0,1.545656940308857e-13,7.228609558028805e-10,4676.723126274298,True,False,False,767,767,3,48,S03_0train_T192
WHOLE,3,0train,193,right_hand,,0.0,1.0159493766936284e-13,4.290084858940065e-10,4222.734869823923,True,False,False,768,768,4,1,S03_0train_T193
WHOLE,3,0train,194,left_hand,,0.0,1.0363438769851098e-13,4.649722852377479e-10,4486.660225083075,True,False,False,769,769,4,2,S03_0train_T194
WHOLE,3,0train,195,left_hand,,0.0,9.954264935914089e-14,4.751101951101302e-10,4772.930981533106,True,False,False,770,770,4,3,S03_0train_T195
WHOLE,3,0train,196,feet,,0.0,1.3345020867775066e-13,5.783007552225597e-10,4333.457106979978,True,False,False,771,771,4,4,S03_0train_T196
WHOLE,3,0train,197,feet,,0.0,1.5010974997964465e-13,8.56015509383469e-10,5702.597662707101,True,False,False,772,772,4,5,S03_0train_T197
WHOLE,3,0train,198,right_hand,,0.0,1.307193121436673e-13,6.106009268881257e-10,4671.084301736867,True,False,False,773,773,4,6,S03_0train_T198
WHOLE,3,0train,199,feet,,0.0,1.3157724548494563e-13,5.788325351578164e-10,4399.18416763059,True,False,False,774,774,4,7,S03_0train_T199
WHOLE,3,0train,200,tongue,,0.0,1.7045642790758725e-13,8.268844343957648e-10,4851.00177532794,True,False,False,775,775,4,8,S03_0train_T200
WHOLE,3,0train,201,left_hand,,0.0,1.200290426853136e-13,5.72895620388111e-10,4772.975003142375,True,False,False,776,776,4,9,S03_0train_T201
WHOLE,3,0train,202,tongue,,0.0,1.84163754477975e-13,8.898756767714087e-10,4831.980534355544,True,False,False,777,777,4,10,S03_0train_T202
WHOLE,3,0train,203,left_hand,,0.0,1.4958748973147955e-13,7.167345656931662e-10,4791.407135581705,True,False,False,778,778,4,11,S03_0train_T203
WHOLE,3,0train,204,left_hand,,0.0,1.3154667391901704e-13,6.69966860736474e-10,5092.997342896864,True,False,False,779,779,4,12,S03_0train_T204
WHOLE,3,0train,205,right_hand,,0.0,1.271513927924679e-13,6.141867139859788e-10,4830.357737318954,True,False,False,780,780,4,13,S03_0train_T205
WHOLE,3,0train,206,tongue,,0.0,1.8011151170506827e-13,8.793938980615375e-10,4882.496902816189,True,False,False,781,781,4,14,S03_0train_T206
WHOLE,3,0train,207,feet,,0.0,2.2179761941668113e-13,1.4636168919899742e-09,6598.884586043926,True,False,False,782,782,4,15,S03_0train_T207
WHOLE,3,0train,208,right_hand,,0.0,1.4065121203155011e-13,7.048991978616528e-10,5011.682357230833,True,False,False,783,783,4,16,S03_0train_T208
WHOLE,3,0train,209,tongue,,0.0,2.5917259259885073e-13,1.8511709666329058e-09,7142.618546468615,True,False,False,784,784,4,17,S03_0train_T209
WHOLE,3,0train,210,feet,,0.0,2.0515735468429136e-13,1.0823139244090532e-09,5275.5307070252675,True,False,False,785,785,4,18,S03_0train_T210
WHOLE,3,0train,211,tongue,,0.0,1.6303174726171063e-13,8.99395306162881e-10,5516.688137550934,True,False,False,786,786,4,19,S03_0train_T211
WHOLE,3,0train,212,feet,,0.0,2.2254345148636662e-13,1.175236035602273e-09,5280.928410846859,True,False,False,787,787,4,20,S03_0train_T212
WHOLE,3,0train,213,tongue,,0.0,1.6629309714256237e-13,9.200605884894608e-10,5532.76476473763,True,False,False,788,788,4,21,S03_0train_T213
WHOLE,3,0train,214,right_hand,,0.0,1.4271389024422406e-13,7.741577179713819e-10,5424.543586097876,True,False,False,789,789,4,22,S03_0train_T214
WHOLE,3,0train,215,right_hand,,0.0,1.8403619721652905e-13,9.75841481423011e-10,5302.443194231393,True,False,False,790,790,4,23,S03_0train_T215
WHOLE,3,0train,216,tongue,,0.0,2.321393967048805e-13,1.2435695202398985e-09,5356.994710470675,True,False,False,791,791,4,24,S03_0train_T216
WHOLE,3,0train,217,left_hand,,0.0,1.5874279490918459e-13,7.735787840347654e-10,4873.158397376859,True,False,False,792,792,4,25,S03_0train_T217
WHOLE,3,0train,218,right_hand,,0.0,1.587255052233255e-13,8.954740408900968e-10,5641.651854439979,True,False,False,793,793,4,26,S03_0train_T218
WHOLE,3,0train,219,right_hand,,0.0,2.0492920086127925e-13,1.1541491357551147e-09,5631.940840565624,True,False,False,794,794,4,27,S03_0train_T219
WHOLE,3,0train,220,right_hand,,0.0,2.0366939741287983e-13,1.1274062695300407e-09,5535.472112408503,True,False,False,795,795,4,28,S03_0train_T220
WHOLE,3,0train,221,feet,,0.0,1.9663799299067678e-13,1.216037401556172e-09,6184.142662673678,True,False,False,796,796,4,29,S03_0train_T221
WHOLE,3,0train,222,tongue,,0.0,2.2296862779649845e-13,1.3889301840405482e-09,6229.262823953031,True,False,False,797,797,4,30,S03_0train_T222
WHOLE,3,0train,223,left_hand,,0.0,1.7497460925090584e-13,9.168275463686209e-10,5239.774789574931,True,False,False,798,798,4,31,S03_0train_T223
WHOLE,3,0train,224,tongue,,0.0,2.1391114604476191e-13,1.2670669984752378e-09,5923.333224581473,True,False,False,799,799,4,32,S03_0train_T224
WHOLE,3,0train,225,left_hand,,0.0,2.0063535018950015e-13,1.2873297299970587e-09,6416.2657716158965,True,False,False,800,800,4,33,S03_0train_T225
WHOLE,3,0train,226,feet,,0.0,2.347182490373853e-13,1.769638746185682e-09,7539.416953914898,True,False,False,801,801,4,34,S03_0train_T226
WHOLE,3,0train,227,left_hand,,0.0,1.5350866436610748e-13,8.665976093925522e-10,5645.2683825440445,True,False,False,802,802,4,35,S03_0train_T227
WHOLE,3,0train,228,tongue,,0.0,1.7287673022499334e-13,9.174582811283883e-10,5307.008525290516,True,False,False,803,803,4,36,S03_0train_T228
WHOLE,3,0train,229,left_hand,,0.0,1.619030563625068e-13,8.702762507811217e-10,5375.292291163063,True,False,False,804,804,4,37,S03_0train_T229
WHOLE,3,0train,230,feet,,0.0,2.0652342554090586e-13,1.0182220081350887e-09,4930.297884940954,True,False,False,805,805,4,38,S03_0train_T230
WHOLE,3,0train,231,left_hand,,0.0,1.8211107708507e-13,1.0731824635767106e-09,5893.010358043142,True,False,False,806,806,4,39,S03_0train_T231
WHOLE,3,0train,232,right_hand,,0.0,1.7832146643638045e-13,1.1059542023161127e-09,6202.0250529438235,True,False,False,807,807,4,40,S03_0train_T232
WHOLE,3,0train,233,feet,,0.0,2.0953545912508878e-13,1.3227933781389585e-09,6312.98102794752,True,False,False,808,808,4,41,S03_0train_T233
WHOLE,3,0train,234,feet,,0.0,1.494416579343989e-13,7.992312129572891e-10,5348.11527123268,True,False,False,809,809,4,42,S03_0train_T234
WHOLE,3,0train,235,tongue,,0.0,1.7028247054917447e-13,9.476999700012747e-10,5565.458188061679,True,False,False,810,810,4,43,S03_0train_T235
WHOLE,3,0train,236,left_hand,,0.0,1.6580512316139534e-13,1.0421701252863794e-09,6285.512205023527,True,False,False,811,811,4,44,S03_0train_T236
WHOLE,3,0train,237,right_hand,,0.0,1.6643060466212895e-13,9.116898235536153e-10,5477.897682367005,True,False,False,812,812,4,45,S03_0train_T237
WHOLE,3,0train,238,tongue,,0.0,2.3906094735968047e-13,1.4652803315879218e-09,6129.31701213133,True,False,False,813,813,4,46,S03_0train_T238
WHOLE,3,0train,239,right_hand,,0.0,2.0616168074482788e-13,1.1356924506529555e-09,5508.746565074011,True,False,False,814,814,4,47,S03_0train_T239
WHOLE,3,0train,240,feet,,0.0,1.7555433625093145e-13,9.444913772288728e-10,5380.051540731234,True,False,False,815,815,4,48,S03_0train_T240
WHOLE,3,0train,241,feet,,0.0,1.381093708049654e-13,7.9928493371548e-10,5787.333104603092,True,False,False,816,816,5,1,S03_0train_T241
WHOLE,3,0train,242,left_hand,,0.0,1.863368382554244e-13,1.3679201051581296e-09,7341.114714434672,True,False,False,817,817,5,2,S03_0train_T242
WHOLE,3,0train,243,tongue,,0.0,2.1053135070121642e-13,1.322102990593427e-09,6279.839017751516,True,False,False,818,818,5,3,S03_0train_T243
WHOLE,3,0train,244,right_hand,,0.0,1.5785707897846392e-13,8.080403122313655e-10,5118.809479184678,True,False,False,819,819,5,4,S03_0train_T244
WHOLE,3,0train,245,tongue,,0.0,2.075915456190073e-13,1.031656217762047e-09,4969.644667781631,True,False,False,820,820,5,5,S03_0train_T245
WHOLE,3,0train,246,left_hand,,0.0,1.7653637861775862e-13,9.199209810206628e-10,5210.9428562171925,True,False,False,821,821,5,6,S03_0train_T246
WHOLE,3,0train,247,left_hand,,0.0,1.4173292949394675e-13,5.983834225231841e-10,4221.90823727199,True,False,False,822,822,5,7,S03_0train_T247
WHOLE,3,0train,248,feet,,0.0,1.6859786255125434e-13,7.451283833787281e-10,4419.560082810697,True,False,False,823,823,5,8,S03_0train_T248
WHOLE,3,0train,249,feet,,0.0,2.2389048290605852e-13,1.219086478395767e-09,5445.012501524147,True,False,False,824,824,5,9,S03_0train_T249
WHOLE,3,0train,250,right_hand,,0.0,1.6551440237932807e-13,7.22244565398785e-10,4363.6357623038475,True,False,False,825,825,5,10,S03_0train_T250
WHOLE,3,0train,251,tongue,,0.0,1.6905373611447311e-13,8.27935789493343e-10,4897.471114940129,True,False,False,826,826,5,11,S03_0train_T251
WHOLE,3,0train,252,right_hand,,0.0,1.338018501922549e-13,6.041706428962658e-10,4515.413217591204,True,False,False,827,827,5,12,S03_0train_T252
WHOLE,3,0train,253,right_hand,,0.0,1.7067704572719804e-13,8.525038491793689e-10,4994.835981295165,True,False,False,828,828,5,13,S03_0train_T253
WHOLE,3,0train,254,left_hand,,0.0,1.3408584429642455e-13,7.413019187822694e-10,5528.562113860937,True,False,False,829,829,5,14,S03_0train_T254
WHOLE,3,0train,255,right_hand,,0.0,1.4904629693118943e-13,7.780910186740941e-10,5220.4652829001,True,False,False,830,830,5,15,S03_0train_T255
WHOLE,3,0train,256,tongue,,0.0,2.329623248044784e-13,1.1689755593145523e-09,5017.873857052445,True,False,False,831,831,5,16,S03_0train_T256
WHOLE,3,0train,257,tongue,,0.0,2.0689997113778845e-13,1.0630193100505229e-09,5137.841751280805,True,False,False,832,832,5,17,S03_0train_T257
WHOLE,3,0train,258,right_hand,,0.0,2.0339818725445858e-13,1.031929458408837e-09,5073.444716190394,True,False,False,833,833,5,18,S03_0train_T258
WHOLE,3,0train,259,right_hand,,0.0,1.574480291987627e-13,8.08383159485523e-10,5134.2856661928645,True,False,False,834,834,5,19,S03_0train_T259
WHOLE,3,0train,260,right_hand,,0.0,1.9029294092692395e-13,1.0114434367173697e-09,5315.191576684828,True,False,False,835,835,5,20,S03_0train_T260
WHOLE,3,0train,261,right_hand,,0.0,1.7314342477471212e-13,8.040090919485148e-10,4643.601644097441,True,False,False,836,836,5,21,S03_0train_T261
WHOLE,3,0train,262,tongue,,0.0,2.4126078588458177e-13,1.3920410094333282e-09,5769.860213003182,True,False,False,837,837,5,22,S03_0train_T262
WHOLE,3,0train,263,tongue,,0.0,2.4419031047659836e-13,1.3381707888278497e-09,5480.032300282822,True,False,False,838,838,5,23,S03_0train_T263
WHOLE,3,0train,264,feet,,0.0,2.307606395589435e-13,1.2220756136326208e-09,5295.858149675757,True,False,False,839,839,5,24,S03_0train_T264
WHOLE,3,0train,265,tongue,,0.0,2.098618288730379e-13,1.189946065823401e-09,5670.140550158333,True,False,False,840,840,5,25,S03_0train_T265
WHOLE,3,0train,266,left_hand,,0.0,2.203388795866432e-13,1.0945633862241017e-09,4967.636162430833,True,False,False,841,841,5,26,S03_0train_T266
WHOLE,3,0train,267,right_hand,,0.0,2.2288089654355992e-13,1.2629327229204753e-09,5666.401842894809,True,False,False,842,842,5,27,S03_0train_T267
WHOLE,3,0train,268,feet,,0.0,1.7314450733308028e-13,9.605260735966734e-10,5547.539961801371,True,False,False,843,843,5,28,S03_0train_T268
WHOLE,3,0train,269,right_hand,,0.0,1.8574455801335023e-13,1.0743890649976114e-09,5784.229032004215,True,False,False,844,844,5,29,S03_0train_T269
WHOLE,3,0train,270,left_hand,,0.0,1.9624301290083436e-13,1.20300503708445e-09,6130.180225536759,True,False,False,845,845,5,30,S03_0train_T270
WHOLE,3,0train,271,tongue,,0.0,2.407510006252347e-13,1.5205787265415596e-09,6315.980920505374,True,False,False,846,846,5,31,S03_0train_T271
WHOLE,3,0train,272,left_hand,,0.0,2.00443658811785e-13,1.2080518859049887e-09,6026.890015210409,True,False,False,847,847,5,32,S03_0train_T272
WHOLE,3,0train,273,tongue,,0.0,2.6087311859299867e-13,1.3461567479298689e-09,5160.197245274919,True,False,False,848,848,5,33,S03_0train_T273
WHOLE,3,0train,274,left_hand,,0.0,2.0411045976865473e-13,1.2112239228554878e-09,5934.159005022709,True,False,False,849,849,5,34,S03_0train_T274
WHOLE,3,0train,275,left_hand,,0.0,1.928798825388227e-13,1.0985757808278198e-09,5695.647292851805,True,False,False,850,850,5,35,S03_0train_T275
WHOLE,3,0train,276,left_hand,,0.0,2.4617194160449823e-13,1.3472566495082745e-09,5472.827815904331,True,False,False,851,851,5,36,S03_0train_T276
WHOLE,3,0train,277,left_hand,,0.0,2.1219962919479268e-13,1.2810299780537499e-09,6036.9095974140655,True,False,False,852,852,5,37,S03_0train_T277
WHOLE,3,0train,278,feet,,0.0,2.4193096331949876e-13,1.2722828343320897e-09,5258.867310224728,True,False,False,853,853,5,38,S03_0train_T278
WHOLE,3,0train,279,feet,,0.0,2.42111473204179e-13,1.1957203547137472e-09,4938.718264315235,True,False,False,854,854,5,39,S03_0train_T279
WHOLE,3,0train,280,tongue,,0.0,2.620609443117456e-13,1.4195902797625219e-09,5417.023446552908,True,False,False,855,855,5,40,S03_0train_T280
WHOLE,3,0train,281,right_hand,,0.0,2.2257909978851438e-13,1.3067016185967065e-09,5870.729191726812,True,False,False,856,856,5,41,S03_0train_T281
WHOLE,3,0train,282,feet,,0.0,2.1040233971968432e-13,1.1855920178557478e-09,5634.880388855434,True,False,False,857,857,5,42,S03_0train_T282
WHOLE,3,0train,283,feet,,0.0,2.2273988073106528e-13,1.3060117298814513e-09,5863.394222870765,True,False,False,858,858,5,43,S03_0train_T283
WHOLE,3,0train,284,feet,,0.0,2.38198445481557e-13,1.6287347944394623e-09,6837.722182219574,True,False,False,859,859,5,44,S03_0train_T284
WHOLE,3,0train,285,tongue,,0.0,2.467015248006722e-13,1.353580035677712e-09,5486.711266869413,True,False,False,860,860,5,45,S03_0train_T285
WHOLE,3,0train,286,feet,,0.0,2.366372984915364e-13,1.5004704376104036e-09,6340.80276936592,True,False,False,861,861,5,46,S03_0train_T286
WHOLE,3,0train,287,left_hand,,0.0,2.4035059111186977e-13,1.1468351402891497e-09,4771.509547714663,True,False,False,862,862,5,47,S03_0train_T287
WHOLE,3,0train,288,feet,,0.0,2.2363382153400957e-13,1.4520581126144471e-09,6493.016586910234,True,False,False,863,863,5,48,S03_0train_T288
WHOLE,4,0train,1,tongue,,0.0,7.351155371889788e-14,3.4497186145161245e-10,4692.757042937174,True,False,False,864,864,0,1,S04_0train_T001
WHOLE,4,0train,2,tongue,,0.0,8.637429362932888e-14,3.8830989884726906e-10,4495.665116680228,True,False,False,865,865,0,2,S04_0train_T002
WHOLE,4,0train,3,left_hand,,0.0,7.468754455154338e-14,2.717364834092739e-10,3638.3105783018896,True,False,False,866,866,0,3,S04_0train_T003
WHOLE,4,0train,4,tongue,,0.0,7.040753461430559e-14,2.742012166408702e-10,3894.4868350092356,True,False,False,867,867,0,4,S04_0train_T004
WHOLE,4,0train,5,left_hand,,0.0,7.295431006552304e-14,2.546532870917765e-10,3490.585914157268,True,False,False,868,868,0,5,S04_0train_T005
WHOLE,4,0train,6,left_hand,,0.0,7.226676710815096e-14,3.169280822950307e-10,4385.530098789827,True,False,False,869,869,0,6,S04_0train_T006
WHOLE,4,0train,7,tongue,,0.0,1.0869171567743742e-13,5.119255542081456e-10,4709.885670839703,True,False,False,870,870,0,7,S04_0train_T007
WHOLE,4,0train,8,tongue,,0.0,8.543442881998577e-14,3.6342626127552537e-10,4253.861894966034,True,False,False,871,871,0,8,S04_0train_T008
WHOLE,4,0train,9,tongue,,0.0,8.761536633338423e-14,3.035467834007892e-10,3464.5381980800807,True,False,False,872,872,0,9,S04_0train_T009
